Seller Platform,Seller SKU,Manufacture Name,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page URL,Attachment,Image URL
Implant Direct,8530-62-15S,Implant Direct,8530-62-15S,Legacy 15⁰ Angled Multi-Unit Abutment (3.0mmD Platformx2.5mmL Collar Height) - 1/Box,Angled multi-unit abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool.Angled multi-unit abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool.,,,Implants,,https://store.implantdirect.com/us/en/legacy-15-angled-multi-unit-abutment-3-0mmd-platformx2-5mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/8530-62-15s_2.png
Implant Direct,8530-93-L,Implant Direct,8530-93-L,Legacy LOCATOR Abutment (3.0mmD Platformx3mmL Collar Height) - 1/Box,"<!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
-->
Internal hex Zest LOCATOR abutment compatible with Legacy and narrow diameter SwishPlus/SwishTapered implantsZEST LOCATOR® abutment. Includes 1 abutment. Requires a LOCATOR Driver (such as LDT or LDD) or the LOCATOR Core Tool for insertion. Intermixing GPS® and LOCATOR® abutments within the same case is not recommended due to some height differences between these abutments. For further information on the differences, please call our Technical Services team.",Box, 1,Implants,,https://store.implantdirect.com/us/en/legacy-locator-abutment-3-0mmd-platformx3mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/8530-93-l_1_2.png
Implant Direct,8530-49,Implant Direct,8530-49,Legacy Temporary Titanium Non Engaging Abutment (3.0mmD Platformx1mmL Collar Height) - 1/Box,Titanium non-engaging temporary abutment for Legacy. Includes fixation screw with 1.25mmD hex.Titanium non-engaging temporary abutment for Legacy. Includes fixation screw with 1.25mmD hex.,Box, 1,Implants,,https://store.implantdirect.com/us/en/legacy-temporary-titanium-non-engaging-abutment-3-0mmd-platformx1mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/8530-49_2.png
Implant Direct,8530-23,Implant Direct,8530-23,Legacy Straight Snappy Type Titanium Abutment (3.0mmD Platformx3mmL Collar Height) - 1/Box,"Straight abutment for Legacy implants.Straight abutment for Legacy implants. Includes abutment transfer, comfort cap, and fixation screw with 1.25mmD hex.",Box, 1,Implants,,https://store.implantdirect.com/us/en/legacy-straight-snappy-type-titanium-abutment-3-0mmd-platformx3mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/8530-23_2.png
Implant Direct,8530-63-15S,Implant Direct,8530-63-15S,Legacy 15⁰ Angled Multi-Unit Abutment (3.0mmD Platformx3.5mmL Collar Height) - 1/Box,Angled multi-unit abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool.Angled multi-unit abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool.,,,Implants,,https://store.implantdirect.com/us/en/legacy-15-angled-multi-unit-abutment-3-0mmd-platformx3-5mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/8530-63-15s_2.png
Implant Direct,PAN,Implant Direct,PAN,Stainless-Steel Pan,PANThe Stainless-Steel Pan is a removeable and reusable pan included with the Drill Stop Kit that functions as a collection area for used drill stops.,,,Implants,,https://store.implantdirect.com/us/en/stainless-steel-pan,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/p/a/pan_2.png
Implant Direct,RSB3S,Implant Direct,RSB3S,2.8/2.3mmD Short Step Drill for 3.5mmD Implant,RSB3S: 2.8 / 2.3 step short drill for 3.5mmD implant.,,,Implants,,https://store.implantdirect.com/us/en/2-8-2-3mmd-short-step-drill-for-3-5mmd-implant,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/r/s/rsb3s_2.png
Implant Direct,RCST,Implant Direct,RCST,RePlant Complete Surgical Tray,RePlant complete surgical kit: complete surgical kit for the Implant Direct RePlant implant system.An easy to use color-coded layout and fully autoclavable surgical kit that includes all required components to place the Replant implant. It has a removable hinged lid and is designed with a lower level & extra slots for additional storage.  ,,,Implants,,https://store.implantdirect.com/us/en/replant-complete-surgical-tray,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/r/c/rcst_2.png
Implant Direct,RBST,Implant Direct,RBST,RePlant Basic Surgical Tray,"Empty surgical kit: empty surgical tray for the Implant Direct RePlant implant system.
 
Contains: RePlant surgical tray (quantity: 1)An easy to use color-coded layout and fully autoclavable surgical kit that includes all required long components to place the Replant implant. It has a removable hinged lid and is designed with a lower level & extra slots for additional storage.",,,Implants,,https://store.implantdirect.com/us/en/replant-basic-surgical-tray,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/r/b/rbst_2.png
Implant Direct,8057-22,Implant Direct,8057-22,Legacy Straight Snappy Type Titanium Abutment (5.7mmD Platformx2mmL Collar Height) - 1/Box,"Straight abutment for Legacy implants.Straight abutment for Legacy implants. Includes abutment transfer, comfort cap, and fixation screw with 1.25mmD hex.",Box, 1,Implants,,https://store.implantdirect.com/us/en/legacy-straight-snappy-type-titanium-abutment-5-7mmd-platformx2mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/0/8057-22_2.png
Implant Direct,8057-74,Implant Direct,8057-74,Legacy Ball Abutment (5.7mmD Platformx4mmL Collar Height) - 1/Box,Ball abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool for insertion.Ball abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool for insertion.,Box, 1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-legacy-ball-abutment-5-7mmd-platformx4mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/0/8057-74_2.png
Implant Direct,8057-91-L,Implant Direct,8057-91-L,Legacy LOCATOR Abutment (5.7mmD Platformx1mmL Collar Height) - 1/Box,"<!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
-->
Internal hex Zest LOCATOR abutment compatible with Legacy, Zimmer Tapered Screw-Vent and BioHorizons Tapered Internal implantsZEST LOCATOR® abutment. Includes 1 abutment. Requires a LOCATOR Driver (such as LDT or LDD) or the LOCATOR Core Tool for insertion. Intermixing GPS® and LOCATOR® abutments within the same case is not recommended due to some height differences between these abutments. For further information on the differences, please call our Technical Services team.",Box, 1,Implants,,https://store.implantdirect.com/us/en/legacy-locator-abutment-5-7mmd-platformx1mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/0/8057-91-l_2.png
Implant Direct,8057-64,Implant Direct,8057-64,Legacy Multi-Unit Abutment (5.7mmD Platformx4mmL Collar Height) - 1/Box,Multi-unit abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool.Multi-unit abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool.,,,Implants,,https://store.implantdirect.com/us/en/legacy-multi-unit-abutment-5-7mmd-platformx4mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/0/8057-64_2.png
Implant Direct,8057-72,Implant Direct,8057-72,Legacy Ball Abutment (5.7mmD Platformx2mmL Collar Height) - 1/Box,Ball abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool for insertion.Ball abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool for insertion.,Box, 1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-legacy-ball-abutment-5-7mmd-platformx2mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/0/8057-72_2.png
Implant Direct,8057-94-L,Implant Direct,8057-94-L,Legacy LOCATOR Abutment (5.7mmD Platformx4mmL Collar Height) - 1/Box,"<!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
-->
Internal hex Zest LOCATOR abutment compatible with Legacy, Zimmer Tapered Screw-Vent and BioHorizons Tapered Internal implantsZEST LOCATOR® abutment. Includes 1 abutment.  Requires a LOCATOR Driver (such as LDT or LDD) or the LOCATOR Core Tool for insertion.  Intermixing GPS® and LOCATOR® abutments within the same case is not recommended due to some height differences between these abutments. For further information on the differences, please call our Technical Services team. ",Box, 1,Implants,,https://store.implantdirect.com/us/en/legacy-locator-abutment-5-7mmd-platformx4mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/0/8057-94-l_2.png
Implant Direct,8745-21,Implant Direct,8745-21,Legacy SimplyCrown & Bridge Concave Abutment (4.5mmD Platformx1mmL Collar Height) - 1/Box,"simplycrown & bridge SMART PACKs for Legacy implants provide clinicians with easy, cost-effective parts ordering for dental implant procedures.simplycrown & bridge SMART PACKs for Legacy implants provide clinicians with easy, cost-effective parts ordering for dental implant procedures.  SMART PACKs include: 
Straight abutment with concave profile
Transfer
Analog
Castable coping
Comfort cap
Fixation screw with 1.25mmL hex

Straight abutment with concave profile
Transfer
Analog
Castable coping
Comfort cap
Fixation screw with 1.25mmL hex
",Box, 1,Implants,,https://store.implantdirect.com/us/en/legacy-simplycrown-bridge-concave-abutment-4-5mmd-platformx1mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/7/8745-21_2.png
Implant Direct,874208,Implant Direct,874208,Legacy4™ 4.2mmDx8mmL SBM: 3.5mmD Platform Dental Implant System - 1/Pack,"Legacy4 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.
 Legacy™ 4 - The Culmination of 30 Years of Implant Evolution Legacy4 introduces a revolutionary, new 2-piece fixture-mount/abutment that provides the accuracy of an open-tray transfer with the simplicity of a closed-tray. In addition, Legacy4 features:• A torque-safety feature to prevent damage to the implant interface• A concave transgingival profile on the fixture-mount/abutment matched with the healing collar to shape soft tissue for improved esthetics• Quadruple-lead micro-threads• Progressively deeper buttress threads• Three long cutting groovesPlease note: Healing collar must be purchased separately for 6mmL implants.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-direct-dentistry-legacy4tm-4-2mmdx8mml-sbm-3-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/7/874208_1_2.png
Implant Direct,8745-09PT,Implant Direct,8745-09PT,Legacy Scan Adapter (4.5mmD Platform) - 1/Box,"Scan adapter for Legacy implants.Used by a clinician with an IOS and a dental lab with a model scanner, a scan adapter captures the position and orientation of a dental implant or lab analog during the digital scanning process. They are manufactured from Peek material with a titanium base interface. The body is non-flared for easier placement as well as a solution for sub-crestal implant placement. The titanium base interface provides a more precise fit and greater visual clarity on an x-ray.",Box, 1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-legacy-scan-adapter-4-5mmd-platform-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/7/8745-09pt_2.png
Implant Direct,8757-09PT,Implant Direct,8757-09PT,Legacy Scan Adapter (5.7mmD Platform) - 1/Box,"Scan adapter for Legacy implants.Used by a clinician with an IOS and a dental lab with a model scanner, a scan adapter captures the position and orientation of a dental implant or lab analog during the digital scanning process. They are manufactured from Peek material with a titanium base interface. The body is non-flared for easier placement as well as a solution for sub-crestal implant placement. The titanium base interface provides a more precise fit and greater visual clarity on an x-ray.",Box, 1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-legacy-scan-adapter-5-7mmd-platform-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/7/8757-09pt_2.png
Implant Direct,874210,Implant Direct,874210,Legacy4™ 4.2mmDx10mmL SBM: 3.5mmD Platform Dental Implant System - 1/Pack,"Legacy4 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.
 Legacy™ 4 - The Culmination of 30 Years of Implant Evolution Legacy4 introduces a revolutionary, new 2-piece fixture-mount/abutment that provides the accuracy of an open-tray transfer with the simplicity of a closed-tray. In addition, Legacy4 features:• A torque-safety feature to prevent damage to the implant interface• A concave transgingival profile on the fixture-mount/abutment matched with the healing collar to shape soft tissue for improved esthetics• Quadruple-lead micro-threads• Progressively deeper buttress threads• Three long cutting groovesPlease note: Healing collar must be purchased separately for 6mmL implants.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-direct-dentistry-legacy4tm-4-2mmdx10mml-sbm-3-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/7/874210_1_2.png
Implant Direct,873208,Implant Direct,873208,Legacy4™ 3.2mmDx8mmL SBM: 3.0mmD Platform Dental Implant System - 1/Pack,"Legacy4 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.
 Legacy™ 4 - The Culmination of 30 Years of Implant Evolution Legacy4 introduces a revolutionary, new 2-piece fixture-mount/abutment that provides the accuracy of an open-tray transfer with the simplicity of a closed-tray. In addition, Legacy4 features:• A torque-safety feature to prevent damage to the implant interface• A concave transgingival profile on the fixture-mount/abutment matched with the healing collar to shape soft tissue for improved esthetics• Quadruple-lead micro-threads• Progressively deeper buttress threads• Three long cutting groovesPlease note: Healing collar must be purchased separately for 6mmL implants.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-direct-dentistry-legacy4tm-3-2mmdx8mml-sbm-3-0mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/7/873208_1_2.png
Implant Direct,8045-65-30S,Implant Direct,8045-65-30S,Legacy 30⁰ Angled Multi-Unit Abutment (4.5mmD Platformx5mmL Collar Height) - 1/Box,Angled multi-unit abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool.Angled multi-unit abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool.,,,Implants,,https://store.implantdirect.com/us/en/legacy-30-angled-multi-unit-abutment-4-5mmd-platformx5mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/0/8045-65-30s_2.png
Implant Direct,IXT,Implant Direct,IXT,Implant Removal Tool,IXT,,,Implants,,https://store.implantdirect.com/us/en/implant-removal-tool,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/i/x/ixt_1_2.png
Implant Direct,8045-72,Implant Direct,8045-72,Legacy Ball Abutment (4.5mmD Platformx2mmL Collar Height) - 1/Box,Ball abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool for insertion.Ball abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool for insertion.,Box, 1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-legacy-ball-abutment-4-5mmd-platformx2mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/0/8045-72_2.png
Implant Direct,8057-61K,Implant Direct,8057-61K,Legacy SimplyFixed Smart Pack (5.7mmD Platformx1mmL Collar Height) - 1/Box,"Simplyfixed SMART PACK multi-unit abutment for Legacy. Includes multi-unit abutment, abutment analog, transfer, titanium temporary abutment, comfort cap, and fixation screw.Simplyfixed SMART PACK multi-unit abutment for Legacy. Includes multi-unit abutment, abutment analog, transfer, titanium temporary abutment, comfort cap, and fixation screw.",Box, 1,Implants,,https://store.implantdirect.com/us/en/legacy-simplyfixed-smart-pack-5-7mmd-platformx1mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/0/8057-61k_1_2.png
Implant Direct,8057-61,Implant Direct,8057-61,Legacy Multi-Unit Abutment (5.7mmD Platformx1mmL Collar Height) - 1/Box,Multi-unit abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool.Multi-unit abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool.,,,Implants,,https://store.implantdirect.com/us/en/legacy-multi-unit-abutment-5-7mmd-platformx1mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/0/8057-61_2.png
Implant Direct,8045-90-L,Implant Direct,8045-90-L,Legacy LOCATOR Abutment (4.5mmD Platformx0mmL Collar Height) - 1/Box,"<!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
-->
Internal hex Zest LOCATOR abutment compatible with Legacy, Zimmer Tapered Screw-Vent and BioHorizons Tapered Internal implantsZEST LOCATOR® abutment. Includes 1 abutment. Requires a LOCATOR Driver (such as LDT or LDD) or the LOCATOR Core Tool for insertion. Intermixing GPS® and LOCATOR® abutments within the same case is not recommended due to some height differences between these abutments. For further information on the differences, please call our Technical Services team.",Box, 1,Implants,,https://store.implantdirect.com/us/en/legacy-locator-abutment-4-5mmd-platformx0mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/0/8045-90-l_2.png
Implant Direct,8045-93-L,Implant Direct,8045-93-L,Legacy LOCATOR Abutment (4.5mmD Platformx3mmL Collar Height) - 1/Box,"<!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
-->
Internal hex Zest LOCATOR abutment compatible with Legacy, Zimmer Tapered Screw-Vent and BioHorizons Tapered Internal implantsZEST LOCATOR® abutment. Includes 1 abutment. Requires a LOCATOR Driver (such as LDT or LDD) or the LOCATOR Core Tool for insertion. Intermixing GPS® and LOCATOR® abutments within the same case is not recommended due to some height differences between these abutments. For further information on the differences, please call our Technical Services team.",Box, 1,Implants,,https://store.implantdirect.com/us/en/legacy-locator-abutment-4-5mmd-platformx3mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/0/8045-93-l_2.png
Implant Direct,855213,Implant Direct,855213,Legacy3™ 5.2mmDx13mmL SBM: 4.5mmD Platform Dental Implant System - 1/Pack,"Legacy3 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.• Internal connection with 1.5mm long hex & internal lead-in bevel• Tapered body allows insertion using Tapered Screw-Vent® drills for 3.7mmD, 4.2mmD & 4.7mmD implants only. Surface options: SBM (Soluble Blast Media) textured or HA-coated• Double-lead buttress threads for improved insertion & initial stability, quadruple-lead threads near top for increased thread engagement & reduced stress• 2mm extender retained by cover screw for use as a healing collar for one or two-stage surgery• Color-coded carrier usable as a closed-tray transfer and/or final preparable abutment• Two self-tapping grooves, extending halfway up implant• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture- mount insertion with either 2.5mm hex driver or ratchet• Compatible with Zimmer Dental Tapered Screw-Vent System• Connection: Color-coded internal hex with lead-in bevel• Surgical Instruments: Spectra-System surgical kit• Implant Packaging: Includes cover screw, 2mm healing collar, transfer and titanium abutment• Implant Lengths: 6*/8/10/11.5/13/16mm. Even taper with two cutting grooves halfway up implant• Implant Threads: Micro-threads with double-lead, progressively deeper buttress threads",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-direct-dentistry-legacy3tm-5-2mmdx13mml-sbm-4-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/855213_2.png
Implant Direct,8057-93-L,Implant Direct,8057-93-L,Legacy LOCATOR Abutment (5.7mmD Platformx3mmL Collar Height) - 1/Box,"<!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
-->
Internal hex Zest LOCATOR abutment compatible with Legacy, Zimmer Tapered Screw-Vent and BioHorizons Tapered Internal implantsZEST LOCATOR® abutment. Includes 1 abutment.  Requires a LOCATOR Driver (such as LDT or LDD) or the LOCATOR Core Tool for insertion.  Intermixing GPS® and LOCATOR® abutments within the same case is not recommended due to some height differences between these abutments. For further information on the differences, please call our Technical Services team. ",Box, 1,Implants,,https://store.implantdirect.com/us/en/legacy-locator-abutment-5-7mmd-platformx3mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/0/8057-93-l_2.png
Implant Direct,857010,Implant Direct,857010,Legacy3™ 7.0mmDx10mmL SBM: 5.7mmD Platform Dental Implant System - 1/Pack,"Legacy3 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.• Internal connection with 1.5mm long hex & internal lead-in bevel• Tapered body allows insertion using Tapered Screw-Vent® drills for 3.7mmD, 4.2mmD & 4.7mmD implants only. Surface options: SBM (Soluble Blast Media) textured or HA-coated• Double-lead buttress threads for improved insertion & initial stability, quadruple-lead threads near top for increased thread engagement & reduced stress• 2mm extender retained by cover screw for use as a healing collar for one or two-stage surgery• Color-coded carrier usable as a closed-tray transfer and/or final preparable abutment• Two self-tapping grooves, extending halfway up implant• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture- mount insertion with either 2.5mm hex driver or ratchet• Compatible with Zimmer Dental Tapered Screw-Vent System• Connection: Color-coded internal hex with lead-in bevel• Surgical Instruments: Spectra-System surgical kit• Implant Packaging: Includes cover screw, 2mm healing collar, transfer and titanium abutment• Implant Lengths: 6*/8/10/11.5/13/16mm. Even taper with two cutting grooves halfway up implant• Implant Threads: Micro-threads with double-lead, progressively deeper buttress threads",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-direct-dentistry-legacy3tm-7-0mmdx10mml-sbm-5-7mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/857010_2.png
Implant Direct,855710,Implant Direct,855710,Legacy3™ 5.7mmDx10mmL SBM: 5.7mmD Platform Dental Implant System - 1/Pack,"Legacy3 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.• Internal connection with 1.5mm long hex & internal lead-in bevel• Tapered body allows insertion using Tapered Screw-Vent® drills for 3.7mmD, 4.2mmD & 4.7mmD implants only. Surface options: SBM (Soluble Blast Media) textured or HA-coated• Double-lead buttress threads for improved insertion & initial stability, quadruple-lead threads near top for increased thread engagement & reduced stress• 2mm extender retained by cover screw for use as a healing collar for one or two-stage surgery• Color-coded carrier usable as a closed-tray transfer and/or final preparable abutment• Two self-tapping grooves, extending halfway up implant• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture- mount insertion with either 2.5mm hex driver or ratchet• Compatible with Zimmer Dental Tapered Screw-Vent System• Connection: Color-coded internal hex with lead-in bevel• Surgical Instruments: Spectra-System surgical kit• Implant Packaging: Includes cover screw, 2mm healing collar, transfer and titanium abutment• Implant Lengths: 6*/8/10/11.5/13/16mm. Even taper with two cutting grooves halfway up implant• Implant Threads: Micro-threads with double-lead, progressively deeper buttress threads",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-direct-dentistry-legacy3tm-5-7mmdx10mml-sbm-5-7mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/855710_2.png
Implant Direct,855708,Implant Direct,855708,Legacy3™ 5.7mmDx8mmL SBM: 5.7mmD Platform Dental Implant System - 1/Pack,"Legacy3 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.• Internal connection with 1.5mm long hex & internal lead-in bevel• Tapered body allows insertion using Tapered Screw-Vent® drills for 3.7mmD, 4.2mmD & 4.7mmD implants only. Surface options: SBM (Soluble Blast Media) textured or HA-coated• Double-lead buttress threads for improved insertion & initial stability, quadruple-lead threads near top for increased thread engagement & reduced stress• 2mm extender retained by cover screw for use as a healing collar for one or two-stage surgery• Color-coded carrier usable as a closed-tray transfer and/or final preparable abutment• Two self-tapping grooves, extending halfway up implant• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture- mount insertion with either 2.5mm hex driver or ratchet• Compatible with Zimmer Dental Tapered Screw-Vent System• Connection: Color-coded internal hex with lead-in bevel• Surgical Instruments: Spectra-System surgical kit• Implant Packaging: Includes cover screw, 2mm healing collar, transfer and titanium abutment• Implant Lengths: 6*/8/10/11.5/13/16mm. Even taper with two cutting grooves halfway up implant• Implant Threads: Micro-threads with double-lead, progressively deeper buttress threads",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-direct-dentistry-legacy3tm-5-7mmdx8mml-sbm-5-7mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/855708_2.png
