Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Category,Subcategories,Product Page URL,Attachement,Image URL
Accutron,31013-1,Accutron,31013-1,Accutron™ RFS™ Chairmount Kit for DCI Series 5 Chairs,"Description
Remote Flow System™ mounts to patient chairs without drilling new holes and can be installed in the field – retrofit where possible or new construction. Kits are available for a wide variety of dental chair brands.
Eliminates long mixed gas and vacuum hoses draping from adjacent cabinetsCreates uncluttered, safer work zone for doctor and staffMinimizes displacement of patient mask caused by drag/pull and weight of long hosesStore circuit and rubber goods when not in use",,,chairmount-kits,,https://www.hufriedygroup.com/chairmount-kits/accutrontm-rfstm-chairmount-kit-dci-series-5-chairs,/documents/34082,https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-31013-1-rfs-chairmount-kit-for-dci-series-5-chairs-2105.jpg?itok=Rie1q1k_
Accutron,49350,Accutron,49350,Accutron™ Digi-Flo™ Automatic Switching Manifold/Desk Alarm & Security System Package C with Pre-Install Kit,"Description
            the Digi-Flo™ Automatic Switching Manifold/Alarm is designed to safely and economically deliver nitrous oxide and oxygen gases to dental operatories. Regulators control the gas line pressure at 50-55 psi, and a pressure relief valve protects the gas lines and equipment against excessive line pressure. In the event of line pressure changes, the alarm system provides audio and visual alerts. Other unique features include:

Automatic cylinder changeover.
Alarm with audio and visual warnings.
Designed to safely and precisely provide uninterrupted gas supply to the dental operatory.
Pre-install mounting bracket allows effortless installation.
Clear and precise LED numeric line pressure readings
Single or multiple zone valve/s and/or alarm panel capacity. System allows for dual alarm panels and up to four zone valves.
Easily accessible components; field upgradeable software
Optional conduit adapter box available if local codes require wiring inside conduit

Note: A zone valve is required when installed in a remote location.
Product SpecificationsDimensions with cover: 18"""" x 9"""" x 3""""Working Pressure: 50-55 psiHose Length: 4 ft.N2O Outlet: N2O DISSO2 Outlet: O2 DISSPrimary Voltage: 120 voltsCable: Category 6, Shielded, Ethernet 4 twisted pr., RJ-45 end connectorsIncludes: Manifold with pressure gauges & high/low pressure alarm switches, system indicator panel, four cylinder regulators (two O2 & two N2O), four 4-ft. DISS hoses (two O2 & two N2O), desk office control panel, cylinder restraints, and security system",,,digi-flotm-automatic-switching-manifolds,,https://www.hufriedygroup.com/digi-flotm-automatic-switching-manifolds/accutrontm-digi-flotm-automatic-switching-manifold-desk?v=239949,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-49350-digi-flo-automatic-switching-manifold-desk-alarm-pkg-c-2106.jpg?itok=wtPazDq4
Accutron,32004,Accutron,32004,"Accutron™ Universal Cabinet Slide, PC/DC","Description
Includes Mounting Adapter 24552.",,,flowmeter-mounts,,https://www.hufriedygroup.com/flowmeter-mounts/accutrontm-universal-cabinet-slide-pc-dc,/documents/34082,https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-32004-universal-cabinet-slide-pc-dc-500x500-2105.jpg?itok=E0Br6HUB
Accutron,49250,Accutron,49250,Accutron™ Digi-Flo™ Automatic Switching Manifold/Wall Alarm Package B with Pre-Install Kit,"Description
            the Digi-Flo™ Automatic Switching Manifold/Alarm is designed to safely and economically deliver nitrous oxide and oxygen gases to dental operatories. Regulators control the gas line pressure at 50-55 psi, and a pressure relief valve protects the gas lines and equipment against excessive line pressure. In the event of line pressure changes, the alarm system provides audio and visual alerts. Other unique features include:

Automatic cylinder changeover.
Alarm with audio and visual warnings.
Designed to safely and precisely provide uninterrupted gas supply to the dental operatory.
Pre-install mounting bracket allows effortless installation.
Clear and precise LED numeric line pressure readings
Single or multiple zone valve/s and/or alarm panel capacity. System allows for dual alarm panels and up to four zone valves.
Easily accessible components; field upgradeable software
Optional conduit adapter box available if local codes require wiring inside conduit

Note: A zone valve is required when installed in a remote location.
Product SpecificationsDimensions with cover: 18"""" x 9"""" x 3""""Working Pressure: 50-55 psiHose Length: 4 ft.N2O Outlet: N2O DISSO2 Outlet: O2 DISSPrimary Voltage: 120 voltsCable: Category 6, Shielded, Ethernet 4 twisted pr., RJ-45 end connectorsIncludes: Manifold with pressure gauges & high/low pressure alarm switches, system indicator panel, four cylinder regulators (two O2 & two N2O), four 4-ft. DISS hoses (two O2 & two N2O), wall office control panel, cylinder restraints. Plus, pre-installat",,,digi-flotm-automatic-switching-manifolds,,https://www.hufriedygroup.com/digi-flotm-automatic-switching-manifolds/accutrontm-digi-flotm-automatic-switching-manifold-desk?v=239948,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-49250-digi-flo-automatic-switching-manifold-wall-alarm-pkg-b-2106.jpg?itok=t6_sKeFC
Accutron,38003,Accutron,38003,Accutron™ Guardian Monitor™ Conventional Manifold/Desk Alarm System B (2+2) with Pre-Install Kit,"Description
            The Guardian Monitor™ Conventional Manifold/Alarm is an easy-to-use, operator controlled system. It is designed to safely and economically deliver nitrous oxide and oxygen gases to dental operatories. Regulators control the gas line pressure at 50-55 psi, and a pressure relief valve protects the gas lines and equipment against excessive line pressure. In the event of line pressure changes, the alarm system provides audio and visual alerts.

Manual cylinder changeover.
Pressure relief valve.
Alarm with audio and visual warnings.
Accommodates G and H cylinders.
Zone valve package available. A zone valve is required when installed in a remote location.

Product SpecificationsDimensions with cover: 15"" x 8.5"" x 3.5""Working Pressure: 50-55 psiHose Length: 3 ft.N2O Outlet: N2O DISSO2 Outlet: O2 DISSIncludes: Manifold with pressure gauges and high/low pressure alarm switches, four cylinder regulators (two O2 and two N2O), four 4-ft. DISS hoses (two O2 & two N2O), power supply, desk office control panel, and cylinder restraints. Plus, pre-installatio",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-guardian-monitortm-conventional-manifold-wall?v=239964,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38003-guardian-monitor-conventional-manifold-desk-alarm-system-b-2106.jpg?itok=foecc9LZ
Accutron,32008,Accutron,32008,"Accutron™ Universal Cabinet Slide, Analog Bag Tee","Description
Allows Ultra PC™ % Cabinet Mount Flowmeter's Bag Tee to be mounted within cabinetry (mounts to left, right or under cabinet).",,,universal-cabinet-side-mounts,,https://www.hufriedygroup.com/universal-cabinet-side-mounts/accutrontm-universal-cabinet-slide-analog-bag-tee,/documents/34082,https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-32008-universal-cabinet-slide-analog-bag-tee-2105.jpg?itok=QcpfZh30
Accutron,38002,Accutron,38002,Accutron™ Guardian Monitor™ Conventional Manifold/Wall Alarm System A (2+2) with Pre-Install Kit,"Description
            The Guardian Monitor™ Conventional Manifold/Alarm is an easy-to-use, operator controlled system. It is designed to safely and economically deliver nitrous oxide and oxygen gases to dental operatories. Regulators control the gas line pressure at 50-55 psi, and a pressure relief valve protects the gas lines and equipment against excessive line pressure. In the event of line pressure changes, the alarm system provides audio and visual alerts.

Manual cylinder changeover.
Pressure relief valve.
Alarm with audio and visual warnings.
Accommodates G and H cylinders.
Zone valve package available. A zone valve is required when installed in a remote location.

Product SpecificationsDimensions with cover: 15"" x 8.5"" x 3.5""Working Pressure: 50-55 psiHose Length: 3 ft.N2O Outlet: N2O DISSO2 Outlet: O2 DISSIncludes: Manifold with pressure gauges and high/low pressure alarm switches, four cylinder regulators (two O2 and two N2O), four 4-ft. DISS hoses (two O2 & two N2O), power supply, wall office control panel, and cylinder restraints. Plus, pre-installatio",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-guardian-monitortm-conventional-manifold-wall?v=239963,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38002-guardian-monitor-conventional-manifold-wall-alarm-system-a-2106.jpg?itok=qBIkKNAj
Accutron,32018,Accutron,32018,Accutron™ Universal Cabinet Slide for Digital Accutron™ RFS™ Remote Flow System,"Description
Sliding bracket for optional mounting of RFS-Digital. Allows the RFS-Digital to be discreetly mounted inside a cabinet (install slide within cabinet and mount to the left, right, or under).",,,vacuums,,https://www.hufriedygroup.com/vacuums/accutrontm-universal-cabinet-slide-digital-accutrontm-rfstm-remote-flow-system,/documents/34082,https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-32018-universal-cabinet-slide-for-digital-rfs-remote-flow-system-2104.jpg?itok=akUUBYwo
Accutron,31003-2,Accutron,31003-2,Accutron™ RFS™ Chairmount Kit for Pelton & Crane 3000 Series Chairs,"Description
Remote Flow System™ mounts to patient chairs without drilling new holes and can be installed in the field – retrofit where possible or new construction. Kits are available for a wide variety of dental chair brands.
Eliminates long mixed gas and vacuum hoses draping from adjacent cabinetsCreates uncluttered, safer work zone for doctor and staffMinimizes displacement of patient mask caused by drag/pull and weight of long hosesStore circuit and rubber goods when not in use",,,chairmount-kits,,https://www.hufriedygroup.com/chairmount-kits/accutrontm-rfstm-chairmount-kit-pelton-crane-3000-series-chairs,/documents/34082,https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-31003-2-pelton-%26-crane-3000-series-rfs-chairmount-kit-2104.jpg?itok=TrPZmY7P
Accutron,56855,Accutron,56855,Accutron™ RFS™ Remote Flow System – Digital,"Description
The RFS™ Remote Flow System combines gas delivery at point of use, patient monitoring via the reservoir bag, and vacuum control into one central unit. It replaces both the conventional bag tee and vacuum control valve, and can be installed remotely in a more convenient location. Requires Accutron™ Scavenging Circuit for RFS™ Remote Flow System. Universal Cabinet Slides are available to mount the RFS™ Remote Flow System discretely within a cabinet.",,,vacuums,,https://www.hufriedygroup.com/vacuums/accutrontm-rfstm-remote-flow-system-digital,/documents/34082,https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-56855-rfs-remote-flow-system-digital-2104.jpg?itok=7EucLydi
Accutron,31005-1,Accutron,31005-1,Accutron™ RFS™ Chairmount Kit for A-dec 1040 Chair,"Description
Remote Flow System™ mounts to patient chairs without drilling new holes and can be installed in the field – retrofit where possible or new construction. Kits are available for a wide variety of dental chair brands.
Eliminates long mixed gas and vacuum hoses draping from adjacent cabinetsCreates uncluttered, safer work zone for doctor and staffMinimizes displacement of patient mask caused by drag/pull and weight of long hosesStore circuit and rubber goods when not in use",,,chairmount-kits,,https://www.hufriedygroup.com/chairmount-kits/accutrontm-rfstm-chairmount-kit-dec-1040-chair,/documents/34082,https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-31005-1-rfs-chairmount-kit-for-a-dec-cascade-chair-2104.jpg?itok=EU6o9YC1
Accutron,31005-2,Accutron,31005-2,Accutron™ RFS™ Chairmount Kit for A-dec Decade Plus Chair,"Description
Remote Flow System™ mounts to patient chairs without drilling new holes and can be installed in the field – retrofit where possible or new construction. Kits are available for a wide variety of dental chair brands.
Eliminates long mixed gas and vacuum hoses draping from adjacent cabinetsCreates uncluttered, safer work zone for doctor and staffMinimizes displacement of patient mask caused by drag/pull and weight of long hosesStore circuit and rubber goods when not in use",,,chairmount-kits,,https://www.hufriedygroup.com/chairmount-kits/accutrontm-rfstm-chairmount-kit-dec-decade-plus-chair,/documents/34082,https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-31005-2-rfs-chairmount-kit-for-a-dec-decade-plus-chair-2104.jpg?itok=BdKtKNvZ
Accutron,31006-2,Accutron,31006-2,Accutron™ RFS™ Chairmount Kit for Belmont X-Calibur V B-50 Chair,"Description
Remote Flow System™ mounts to patient chairs without drilling new holes and can be installed in the field – retrofit where possible or new construction. Kits are available for a wide variety of dental chair brands.
Eliminates long mixed gas and vacuum hoses draping from adjacent cabinetsCreates uncluttered, safer work zone for doctor and staffMinimizes displacement of patient mask caused by drag/pull and weight of long hosesStore circuit and rubber goods when not in use",,,chairmount-kits,,https://www.hufriedygroup.com/chairmount-kits/accutrontm-rfstm-chairmount-kit-belmont-x-calibur-v-b-50-chair,/documents/34082,https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-31006-2-rfs-chairmount-kit-for-belmont-x-calibur-v-b-50-chair-2104.jpg?itok=k940T0kQ
Accutron,31006-3,Accutron,31006-3,Accutron™ RFS™ Chairmount Kit for Belmont Quolis Chair,"Description
Remote Flow System™ mounts to patient chairs without drilling new holes and can be installed in the field – retrofit where possible or new construction. Kits are available for a wide variety of dental chair brands.
Eliminates long mixed gas and vacuum hoses draping from adjacent cabinetsCreates uncluttered, safer work zone for doctor and staffMinimizes displacement of patient mask caused by drag/pull and weight of long hosesStore circuit and rubber goods when not in use",,,chairmount-kits,,https://www.hufriedygroup.com/chairmount-kits/accutrontm-rfstm-chairmount-kit-belmont-quolis-chair,/documents/34082,https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-31006-3-belmont-quolis-rfs-chairmount-kit-2104.jpg?itok=q9TXu3RP
Accutron,31009-1,Accutron,31009-1,Accutron™ RFS™ Chairmount Kit for DentalEZ Simplicity Chair,"Description
Remote Flow System™ mounts to patient chairs without drilling new holes and can be installed in the field – retrofit where possible or new construction. Kits are available for a wide variety of dental chair brands.
Eliminates long mixed gas and vacuum hoses draping from adjacent cabinetsCreates uncluttered, safer work zone for doctor and staffMinimizes displacement of patient mask caused by drag/pull and weight of long hosesStore circuit and rubber goods when not in use",,,chairmount-kits,,https://www.hufriedygroup.com/chairmount-kits/accutrontm-rfstm-chairmount-kit-dentalez-simplicity-chair,/documents/34082,https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-31009-1-dentalez-simplicity-rfs-chairmount-kit-2106.jpg?itok=6L7jdc5A
Accutron,53055,Accutron,53055,Accutron™ Axess™ Capnography Adapters,"Description
Allows CO2 capnograph monitor sample line connection for the purpose of monitoring patient end-tidal CO2 (EtCO2). Attaches between Axess™ Nasal Mask and scavenging circuit on either the right or left side of the patient mask for added flexibility. Axess capnography sampling takes place within the nasal mask and directly measures the patient’s exhalations at the source.

Female Luer-Lok® port provides a secure connection to capnograph monitor sample line
Connects to either right or left side of mask offers location flexibility
Single-use and individually wrapped minimizes cross-contamination; saves staff time
Non-Latex materials protects patients and staff members who have latex allergies",,,axesstm-low-profile-nasal-masks,,https://www.hufriedygroup.com/axesstm-low-profile-nasal-masks/accutrontm-axesstm-capnography-adapters,"https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00019_rev_c_0120_axess_sell_sheet.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-53055-axess-capnography-adapters-2105.jpg?itok=0vuDwro-
Accutron,38004-NP,Accutron,38004-NP,Accutron™ Guardian Monitor™ Conventional Manifold/Wall Alarm System C (2+1),"Description
            The Guardian Monitor™ Conventional Manifold/Alarm is an easy-to-use, operator controlled system. It is designed to safely and economically deliver nitrous oxide and oxygen gases to dental operatories. Regulators control the gas line pressure at 50-55 psi, and a pressure relief valve protects the gas lines and equipment against excessive line pressure. In the event of line pressure changes, the alarm system provides audio and visual alerts.

Manual cylinder changeover.
Pressure relief valve.
Alarm with audio and visual warnings.
Accommodates G and H cylinders.
Zone valve package available. A zone valve is required when installed in a remote location.
Without Pre-Installation Kit; Order separately.

Product SpecificationsDimensions with cover: 15"" x 8.5"" x 3.5""Working Pressure: 50-55 psiHose Length: 3 ft.N2O Outlet: N2O DISSO2 Outlet: O2 DISSIncludes: Manifold with pressure gauges and high/low pressure alarm switches, four cylinder regulators (two O2 and one N2O), four 4-ft. DISS hoses (two O2 & one N2O), power supply, wall office control panel, and cylinder restraints. Purchase Pre-Install",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-guardian-monitortm-conventional-manifold-0?v=239970,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38004-NP-guardian-monitor-conventional-manifold-wall-alarm-system-c-2106.jpg?itok=R0dvjzpO
Accutron,38003-NP,Accutron,38003-NP,Accutron™ Guardian Monitor™ Conventional Manifold/Desk Alarm System B (2+2),"Description
            The Guardian Monitor™ Conventional Manifold/Alarm is an easy-to-use, operator controlled system. It is designed to safely and economically deliver nitrous oxide and oxygen gases to dental operatories. Regulators control the gas line pressure at 50-55 psi, and a pressure relief valve protects the gas lines and equipment against excessive line pressure. In the event of line pressure changes, the alarm system provides audio and visual alerts.

Manual cylinder changeover.
Pressure relief valve.
Alarm with audio and visual warnings.
Accommodates G and H cylinders.
Zone valve package available. A zone valve is required when installed in a remote location.
Without Pre-Installation Kit; Order separately.

Product SpecificationsDimensions with cover: 15"" x 8.5"" x 3.5""Working Pressure: 50-55 psiHose Length: 3 ft.N2O Outlet: N2O DISSO2 Outlet: O2 DISSIncludes: Manifold with pressure gauges and high/low pressure alarm switches, four cylinder regulators (two O2 and two N2O), four 4-ft. DISS hoses (two O2 & two N2O), power supply, desk office control panel, and cylinder restraints. Purchase Pre-Install",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-guardian-monitortm-conventional-manifold-0?v=239969,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38003-NP-guardian-monitor-conventional-manifold-desk-alarm-system-b-2106.jpg?itok=yGKhBzvF
Accutron,38051,Accutron,38051,Accutron™ Pre-Install Kit for Guardian Monitor™ Conventional Manifold Systems B & D,"Description
            For installation of 38003-NP and 38005-NPIncludes: Manifold template, copper pipe risers, 100 ft. cable, outlet box for desk control panel.",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-pre-install-kit-guardian-monitortm?v=239972,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38051-pre-installation-kit-for-guardian-monitor-conventional-manifold-systems-b%26d-2106.jpg?itok=xFJtYKlQ
Accutron,38002-NP,Accutron,38002-NP,Accutron™ Guardian Monitor™ Conventional Manifold/Wall Alarm System A (2+2),"Description
            The Guardian Monitor™ Conventional Manifold/Alarm is an easy-to-use, operator controlled system. It is designed to safely and economically deliver nitrous oxide and oxygen gases to dental operatories. Regulators control the gas line pressure at 50-55 psi, and a pressure relief valve protects the gas lines and equipment against excessive line pressure. In the event of line pressure changes, the alarm system provides audio and visual alerts.

Manual cylinder changeover.
Pressure relief valve.
Alarm with audio and visual warnings.
Accommodates G and H cylinders.
Zone valve package available. A zone valve is required when installed in a remote location.
Without Pre-Installation Kit; Order separately.

Product SpecificationsDimensions with cover: 15"" x 8.5"" x 3.5""Working Pressure: 50-55 psiHose Length: 3 ft.N2O Outlet: N2O DISSO2 Outlet: O2 DISSIncludes: Manifold with pressure gauges and high/low pressure alarm switches, four cylinder regulators (two O2 and two N2O), four 4-ft. DISS hoses (two O2 & two N2O), power supply, wall office control panel, and cylinder restraints. Purchase Pre-Install",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-guardian-monitortm-conventional-manifold-0?v=239968,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38002-NP-guardian-monitor-conventional-manifold-wall-alarm-system-a-2106.jpg?itok=iUhcK9B4
Accutron,38052,Accutron,38052,Accutron™ Pre-Install Kit for Guardian Monitor™ Conventional Manifold Systems A & C,"Description
            For installation of 38002-NP and 38004-NPIncludes: Manifold template, copper pipe risers, 100 ft. cable, outlet box for wall control panel.",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-pre-install-kit-guardian-monitortm?v=239973,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38052-pre-installation-kit-for-guardian-monitor-conventional-manifold-systems-a-%26-c.jpg?itok=ZkL-ZJtG
Accutron,38005-NP,Accutron,38005-NP,Accutron™ Guardian Monitor™ Conventional Manifold/Desk Alarm System D (2+1),"Description
            The Guardian Monitor™ Conventional Manifold/Alarm is an easy-to-use, operator controlled system. It is designed to safely and economically deliver nitrous oxide and oxygen gases to dental operatories. Regulators control the gas line pressure at 50-55 psi, and a pressure relief valve protects the gas lines and equipment against excessive line pressure. In the event of line pressure changes, the alarm system provides audio and visual alerts.

Manual cylinder changeover.
Pressure relief valve.
Alarm with audio and visual warnings.
Accommodates G and H cylinders.
Zone valve package available. A zone valve is required when installed in a remote location.
Without Pre-Installation Kit; Order separately.

Product SpecificationsDimensions with cover: 15"" x 8.5"" x 3.5""Working Pressure: 50-55 psiHose Length: 3 ft.N2O Outlet: N2O DISSO2 Outlet: O2 DISSIncludes: Manifold with pressure gauges and high/low pressure alarm switches, four cylinder regulators (two O2 and one N2O), four 4-ft. DISS hoses (two O2 & one N2O), power supply, desk office control panel, and cylinder restraints. Purchase Pre-Install",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-guardian-monitortm-conventional-manifold-0?v=239971,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38005-NP-guardian-monitor-conventional-manifold-desk-alarm-system-d-2106.jpg?itok=4ih0NRsg
Accutron,53004,Accutron,53004,Accutron™ Axess™ Extension Tube,,,,axesstm-scavenging-circuits,,https://www.hufriedygroup.com/axesstm-scavenging-circuits/accutrontm-axesstm-extension-tube,"https://www.hufriedygroup.com/sites/default/files/2021-07/28904%20Axess%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00019_rev_c_0120_axess_sell_sheet.pdf,/documents/34082",https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-53004-axess-extension-tube-2104.jpg?itok=tCG--v6d
Accutron,33037-9,Accutron,33037-9,"Accutron™ ClearView™ Nasal Masks, Pediatric","Description
            
Mask-in-mask design minimizes ambient nitrous oxide in operatory
Clear outer mask shows ""breathing through nose"" respiration (condensation appears in mask)
Soft inner mask creates improved facial seal
Low profile expands clinical field of view
Single-use minimizes cross-contamination; saves staff time
Appealing colors and scents engage and relax patients
Can be used with other brands of scavenging circuits

Not made with natural rubber latex.Pediatric Unscented",,,clearviewtm-nasal-masks,,https://www.hufriedygroup.com/clearviewtm-nasal-masks/accutrontm-clearviewtm-nasal-masks-pediatric?v=239413,"https://www.hufriedygroup.com/sites/default/files/2021-07/28744%20Clearview%20Nasal%20Masks%20Rev%20F.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00463_rev_b1019_clearview_masks_brochure_single_pages.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082","/sites/default/files/styles/500x500/public/HuFriedyGroup-33037-9-ClearViewPediatricNasalMask-Accutron-2104.jpg?itok=8vsO4ab_,/sites/default/files/styles/500x500/public/HuFriedyGroup-33037-9-clearview-nasal-masks-pediatric-2104.jpg?itok=Y2K4MYd5"
Accutron,33037-10,Accutron,33037-10,"Accutron™ ClearView™ Nasal Masks, Pediatric","Description
            
Mask-in-mask design minimizes ambient nitrous oxide in operatory
Clear outer mask shows ""breathing through nose"" respiration (condensation appears in mask)
Soft inner mask creates improved facial seal
Low profile expands clinical field of view
Single-use minimizes cross-contamination; saves staff time
Appealing colors and scents engage and relax patients
Can be used with other brands of scavenging circuits

Not made with natural rubber latex.Pediatric Outlaw Orange",,,clearviewtm-nasal-masks,,https://www.hufriedygroup.com/clearviewtm-nasal-masks/accutrontm-clearviewtm-nasal-masks-pediatric?v=239409,"https://www.hufriedygroup.com/sites/default/files/2021-07/28744%20Clearview%20Nasal%20Masks%20Rev%20F.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00463_rev_b1019_clearview_masks_brochure_single_pages.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33037-10-clearview-nasal-masks-pediatric-2104.jpg?itok=pYyEKa0I
Accutron,33037-17,Accutron,33037-17,"Accutron™ ClearView™ Nasal Masks, Pediatric","Description
            
Mask-in-mask design minimizes ambient nitrous oxide in operatory
Clear outer mask shows ""breathing through nose"" respiration (condensation appears in mask)
Soft inner mask creates improved facial seal
Low profile expands clinical field of view
Single-use minimizes cross-contamination; saves staff time
Appealing colors and scents engage and relax patients
Can be used with other brands of scavenging circuits

Not made with natural rubber latex.Pediatric Groovy Grape",,,clearviewtm-nasal-masks,,https://www.hufriedygroup.com/clearviewtm-nasal-masks/accutrontm-clearviewtm-nasal-masks-pediatric?v=239412,"https://www.hufriedygroup.com/sites/default/files/2021-07/28744%20Clearview%20Nasal%20Masks%20Rev%20F.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00463_rev_b1019_clearview_masks_brochure_single_pages.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33037-17-clearview-classic-nasal-mask-pediatric-groovy-grape-2106.jpg?itok=kf5HYVbQ
Accutron,33017-9,Accutron,33017-9,"Accutron™ PIP+™ Single-Use Nasal Masks, Small","Description
            Single-use. Provides patients with reliable and comfortable nitrous oxide delivery while minimizing the potential for cross contamination.

Lightly scented and brightly colored nasal masks.
Unscented PIP+® nasal masks are also available.
3 comfortable sizes.

Not made with natural rubber latexSmall Unscented",,,piptm-nasal-masks,,https://www.hufriedygroup.com/piptm-nasal-masks/accutrontm-piptm-single-use-nasal-masks-small?v=239399,"https://www.hufriedygroup.com/sites/default/files/2021-07/28743%20PIP%20Nasal%20Masks%20IFU%20Rev%20E.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33017-9-pip-single-use-nasal-masks-small-2104.jpg?itok=RU6SNdi5
Accutron,33017-17,Accutron,33017-17,"Accutron™ PIP+™ Single-Use Nasal Masks, Small","Description
            Single-use. Provides patients with reliable and comfortable nitrous oxide delivery while minimizing the potential for cross contamination.

Lightly scented and brightly colored nasal masks.
Unscented PIP+® nasal masks are also available.
3 comfortable sizes.

Not made with natural rubber latexSmall Groovy Grape",,,piptm-nasal-masks,,https://www.hufriedygroup.com/piptm-nasal-masks/accutrontm-piptm-single-use-nasal-masks-small?v=239398,"https://www.hufriedygroup.com/sites/default/files/2021-07/28743%20PIP%20Nasal%20Masks%20IFU%20Rev%20E.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33017-17-personal-inhaler-plus-nasal-mask-small-groovy-grape-2106.jpg?itok=vZDOwE1V
