Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Category,Subcategories,Product Page URL,Attachement,Image URL
Accutron,47075,Accutron,47075,Hanks Elbow with Pop-off,"Description
            Surgery System Accessories",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/hanks-elbow-pop,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-47075-hanks-elbow-with-pop-off-2104.jpg?itok=Zc5mahQL
Accutron,34016,Accutron,34016,Replacement Canisters for Surgical E-Vac Kit,"Description
            Surgical Suction AccessoriesIncludes: Five 1500 ml single-use canisters.",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/replacement-canisters-surgical-e-vac-kit,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-34016-replacement-canisters-for-surgical-e-vac-kit-500x500-2105.jpg?itok=nV6C8ojc
Accutron,56100,Accutron,56100,Accutron™ Digital Ultra™ Package B — 4-Cylinder Portable,"Description
            The Digital Ultra™ is the right choice for clinicians who prefer to work in a digital environment but want critical parameters displayed both numerically and as electronic flow tubes. The ease of color-coded, fingertip controls is an additional feature of the flowmeter. Its sealed flush surface makes it easy to disinfect or barrier-protect. The unit's design complements aseptic, contemporary operatory environments.

Automatic compensation to easily adjust total flow or gas ratio while the other stays constant.
Both digital and electronic flowtube displays for ease of use.
Maximum nitrous oxide ratio at 70% for patient safety.
Audible and visual alarms to notify of low oxygen.
Oxygen fail-safe and flush for additional safety.
Emergency oxygen resuscitation connector.
Sealed flush surface makes it easy to disinfect or barrier protect.

All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Dimensions (W x H x D): 7 1/2"" x 7"" x 8 3/4""Weight: 6.3 lbsMixed Gas Outlet Diameter: 7/8"" Nominal (22 mm)Oxygen Inlet: Male DISS (CGA-1240)Nitrous Oxide Inlet: Male DISS (CGA-1040)Nitrous Oxide Mixed Ratio Range: 0-70%Oxygen Flow Range: 1.0-9.9 LPMNitrous Oxide Flow Range: 0-6.9 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect (1/4"" Imperial)Resuscitator Connector Flow: 100 LPM OxygenPower Requirements: 100-240 Volt AC; 50-60 HzIncludes: Digital Ultra™ Flowmeter, 4-Cylinder Portable System, Scavenging Circuit II.",,,digital-ultratm-flowmeters,,https://www.hufriedygroup.com/digital-ultratm-flowmeters/accutrontm-digital-ultratm-package-b-4-cylinder-portable,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-56100-digital-ultra-package-b-4-cylinder-portable-2000x2000-2106.jpg?itok=UfUSNzck
Accutron,51975,Accutron,51975,Accutron™ Digital Ultra™ Flowmeter,"Description
            The Digital Ultra™ is the right choice for clinicians who prefer to work in a digital environment but want critical parameters displayed both numerically and as electronic flow tubes. The ease of color-coded, fingertip controls is an additional feature of the flowmeter. Its sealed flush surface makes it easy to disinfect or barrier-protect. The unit's design complements aseptic, contemporary operatory environments.

Automatic compensation to easily adjust total flow or gas ratio while the other stays constant.
Both digital and electronic flowtube displays for ease of use.
Maximum nitrous oxide ratio at 70% for patient safety.
Audible and visual alarms to notify of low oxygen.
Oxygen fail-safe and flush for additional safety.
Emergency oxygen resuscitation connector.
Sealed flush surface makes it easy to disinfect or barrier protect.

All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Dimensions (W x H x D): 7 1/2"" x 7"" x 8 3/4""Weight: 6.3 lbsMixed Gas Outlet Diameter: 7/8"" Nominal (22 mm)Oxygen Inlet: Male DISS (CGA-1240)Nitrous Oxide Inlet: Male DISS (CGA-1040)Nitrous Oxide Mixed Ratio Range: 0-70%Oxygen Flow Range: 1.0-9.9 LPMNitrous Oxide Flow Range: 0-6.9 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect (1/4"" Imperial)Resuscitator Connector Flow: 100 LPM OxygenPower Requirements: 100-240 Volt AC; 50-60 HzIncludes: Digital Ultra™ Flowmeter Only",,,digital-ultratm-flowmeters,,https://www.hufriedygroup.com/digital-ultratm-flowmeters/accutrontm-digital-ultratm-flowmeter,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-51975-digital-ultra-flowmeter-2104.jpg?itok=oKKvP72R
Accutron,56950,Accutron,56950,Accutron™ Digital Ultra™ Flushmount Package I— for Accu-Vac™ System,"Description
            The Digital Ultra™ Flushmount is the right choice for clinicians who prefer to work in a digital environment but want critical parameters displayed both numerically and as electronic flow tubes. The ease of color-coded, fingertip controls is an additional feature of the flowmeter. Its sealed flush surface makes it easy to disinfect or barrier-protect. The unit's design complements aseptic, contemporary operatory environments.

Automatic compensation to easily adjust total flow or gas ratiowhile the other stays constant.
Both digital and electronic flowtube displays for ease of use.
Maximum nitrous oxide ratio at 70% for patient safety.
Audible and visual alarms to notify of low oxygen.
Oxygen fail-safe and flush for additional safety.
Emergency oxygen resuscitation connector.
Sealed flush surface makes it easy to disinfect or barrier-protect.
Multiple mounting options available.

All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Dimensions (W x H x D)Flushmount Control Module: 9 1/4"" x 4"" x 1 1/2""Remote Main Module: 8"" x 4"" x 7 1/2""Mounted Dimensions (W x H x D): 9 1/2"" x 4 1/4"" x 1/4""Weight Flushmount Control Module: 1.3 lbs (0.6 kg)Weight Remote Main Module: 6.1 lbs (2.8 kg)Mixed Gas Outlet Diameter: 7/8"" Nominal (22 mm)Oxygen Inlet: Male DISS (CGA 1240)Nitrous Oxide Inlet: Male DISS (CGA 1040)Nitrous Oxide Mixed Ratio Range: 0-70%Oxygen Flow Range: 1.0-9.9 LPMNitrous Oxide Flow Range: 0-6.9 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect(1/4"" Imperial) at Remote OutletResuscitator Connector Flow: 100 LPM OxygenPower Requirements: 100-240 Volt AC; 50-60 HzIncludes: Digital Ultra™ Flushmount Flowmeter, Mounting Hardware, Check Valve Risers, Accu-Vac™ Vacuum Controller, Accu-Vac™ Flush Panel Mount Faceplate and Scavenging Circuit II (for Accu-Vac).",,,digital-ultratm-flowmeters,,https://www.hufriedygroup.com/digital-ultratm-flowmeters/accutrontm-digital-ultratm-flushmount-package-i-accu-vactm-system,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-56950-digital-ultra-flushmount-package-i-for-accu-vac-system-2105.jpg?itok=6Loadn8l
Accutron,23174-FRU,Accutron,23174-FRU,N2O Check Valve Riser - DISS (for operatory),"Description
            Use for pre-installation of Digital Ultra™ Flushmount and Ultra PC™ % Cabinet Mount flowmeters.
Includes 28086 (N2O DISS x DISS Demand Check Valve Assembly).Use for pre-installation of Digital Ultra™ Flushmount and Ultra PC™ % Cabinet Mount flowmeters.",,,flowmeters,,https://www.hufriedygroup.com/flowmeters/n2o-check-valve-riser-diss-operatory,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-23174-FRU-n2o-check-valve-riser-diss-for-operatory-2104.jpg?itok=WIlRq81c
Accutron,23854,Accutron,23854,Universal Female Adapter (22 mm male x 15 mm female),"Description
            Surgery System Accessories",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/universal-female-adapter-22-mm-male-x-15-mm-female,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Accutron,53035-16,Accutron,53035-16,"Accutron™ Axess™ Low Profile Nasal Mask, Medium","Description
            The low-profile design of the Axess™ Nasal Mask provides unencumbered mouth access while its small, lightweight scavenging system is easy to work around. Available in three sizes and scents, Axess™ Nasal Masks fit snugly without tape or uncomfortable tubes protruding into the patient’s nostril to maximize patient comfort, while the lightweight, sterilizable circuit minimizes drag and pull.

Translucent design allows visual monitoring of patient’s breathing.
Individually wrapped for greater infection protection.
Significantly lower cost than competing single-use disposable nasal masks.
Single-use minimizes cross-contamination; saves staff time.

Not made with natural rubber latexMedium Fresh Mint",,,axesstm-low-profile-nasal-masks,,https://www.hufriedygroup.com/axesstm-low-profile-nasal-masks/accutrontm-axesstm-low-profile-nasal-mask-medium?v=239418,"https://www.hufriedygroup.com/sites/default/files/2021-07/28745%20Axess%20Nasal%20Masks%20IFU%20Rev%20E.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00019_rev_c_0120_axess_sell_sheet.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Accutron,53035-12,Accutron,53035-12,"Accutron™ Axess™ Low Profile Nasal Mask, Medium","Description
            The low-profile design of the Axess™ Nasal Mask provides unencumbered mouth access while its small, lightweight scavenging system is easy to work around. Available in three sizes and scents, Axess™ Nasal Masks fit snugly without tape or uncomfortable tubes protruding into the patient’s nostril to maximize patient comfort, while the lightweight, sterilizable circuit minimizes drag and pull.

Translucent design allows visual monitoring of patient’s breathing.
Individually wrapped for greater infection protection.
Significantly lower cost than competing single-use disposable nasal masks.
Single-use minimizes cross-contamination; saves staff time.

Not made with natural rubber latexMedium Bubblegum",,,axesstm-low-profile-nasal-masks,,https://www.hufriedygroup.com/axesstm-low-profile-nasal-masks/accutrontm-axesstm-low-profile-nasal-mask-medium?v=239417,"https://www.hufriedygroup.com/sites/default/files/2021-07/28745%20Axess%20Nasal%20Masks%20IFU%20Rev%20E.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00019_rev_c_0120_axess_sell_sheet.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-53035-12-axess-low-profile-nasal-mask-medium-2000x2000-2106.jpg?itok=1uVtF7Ho
Accutron,38005-NP,Accutron,38005-NP,Accutron™ Guardian Monitor™ Conventional Manifold/Desk Alarm System D (2+1),"Description
            The Guardian Monitor™ Conventional Manifold/Alarm is an easy-to-use, operator controlled system. It is designed to safely and economically deliver nitrous oxide and oxygen gases to dental operatories. Regulators control the gas line pressure at 50-55 psi, and a pressure relief valve protects the gas lines and equipment against excessive line pressure. In the event of line pressure changes, the alarm system provides audio and visual alerts.

Manual cylinder changeover.
Pressure relief valve.
Alarm with audio and visual warnings.
Accommodates G and H cylinders.
Zone valve package available. A zone valve is required when installed in a remote location.
Without Pre-Installation Kit; Order separately.

Product SpecificationsDimensions with cover: 15"" x 8.5"" x 3.5""Working Pressure: 50-55 psiHose Length: 3 ft.N2O Outlet: N2O DISSO2 Outlet: O2 DISSIncludes: Manifold with pressure gauges and high/low pressure alarm switches, four cylinder regulators (two O2 and one N2O), four 4-ft. DISS hoses (two O2 & one N2O), power supply, desk office control panel, and cylinder restraints. Purchase Pre-Install",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-guardian-monitortm-conventional-manifold-0?v=239971,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38005-NP-guardian-monitor-conventional-manifold-desk-alarm-system-d-2106.jpg?itok=4ih0NRsg
Accutron,38004-NP,Accutron,38004-NP,Accutron™ Guardian Monitor™ Conventional Manifold/Wall Alarm System C (2+1),"Description
            The Guardian Monitor™ Conventional Manifold/Alarm is an easy-to-use, operator controlled system. It is designed to safely and economically deliver nitrous oxide and oxygen gases to dental operatories. Regulators control the gas line pressure at 50-55 psi, and a pressure relief valve protects the gas lines and equipment against excessive line pressure. In the event of line pressure changes, the alarm system provides audio and visual alerts.

Manual cylinder changeover.
Pressure relief valve.
Alarm with audio and visual warnings.
Accommodates G and H cylinders.
Zone valve package available. A zone valve is required when installed in a remote location.
Without Pre-Installation Kit; Order separately.

Product SpecificationsDimensions with cover: 15"" x 8.5"" x 3.5""Working Pressure: 50-55 psiHose Length: 3 ft.N2O Outlet: N2O DISSO2 Outlet: O2 DISSIncludes: Manifold with pressure gauges and high/low pressure alarm switches, four cylinder regulators (two O2 and one N2O), four 4-ft. DISS hoses (two O2 & one N2O), power supply, wall office control panel, and cylinder restraints. Purchase Pre-Install",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-guardian-monitortm-conventional-manifold-0?v=239970,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38004-NP-guardian-monitor-conventional-manifold-wall-alarm-system-c-2106.jpg?itok=R0dvjzpO
Accutron,38003-NP,Accutron,38003-NP,Accutron™ Guardian Monitor™ Conventional Manifold/Desk Alarm System B (2+2),"Description
            The Guardian Monitor™ Conventional Manifold/Alarm is an easy-to-use, operator controlled system. It is designed to safely and economically deliver nitrous oxide and oxygen gases to dental operatories. Regulators control the gas line pressure at 50-55 psi, and a pressure relief valve protects the gas lines and equipment against excessive line pressure. In the event of line pressure changes, the alarm system provides audio and visual alerts.

Manual cylinder changeover.
Pressure relief valve.
Alarm with audio and visual warnings.
Accommodates G and H cylinders.
Zone valve package available. A zone valve is required when installed in a remote location.
Without Pre-Installation Kit; Order separately.

Product SpecificationsDimensions with cover: 15"" x 8.5"" x 3.5""Working Pressure: 50-55 psiHose Length: 3 ft.N2O Outlet: N2O DISSO2 Outlet: O2 DISSIncludes: Manifold with pressure gauges and high/low pressure alarm switches, four cylinder regulators (two O2 and two N2O), four 4-ft. DISS hoses (two O2 & two N2O), power supply, desk office control panel, and cylinder restraints. Purchase Pre-Install",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-guardian-monitortm-conventional-manifold-0?v=239969,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38003-NP-guardian-monitor-conventional-manifold-desk-alarm-system-b-2106.jpg?itok=yGKhBzvF
Accutron,38052,Accutron,38052,Accutron™ Pre-Install Kit for Guardian Monitor™ Conventional Manifold Systems A & C,"Description
            For installation of 38002-NP and 38004-NPIncludes: Manifold template, copper pipe risers, 100 ft. cable, outlet box for wall control panel.",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-pre-install-kit-guardian-monitortm?v=239973,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38052-pre-installation-kit-for-guardian-monitor-conventional-manifold-systems-a-%26-c.jpg?itok=ZkL-ZJtG
Accutron,38051,Accutron,38051,Accutron™ Pre-Install Kit for Guardian Monitor™ Conventional Manifold Systems B & D,"Description
            For installation of 38003-NP and 38005-NPIncludes: Manifold template, copper pipe risers, 100 ft. cable, outlet box for desk control panel.",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-pre-install-kit-guardian-monitortm?v=239972,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38051-pre-installation-kit-for-guardian-monitor-conventional-manifold-systems-b%26d-2106.jpg?itok=xFJtYKlQ
Accutron,38002-NP,Accutron,38002-NP,Accutron™ Guardian Monitor™ Conventional Manifold/Wall Alarm System A (2+2),"Description
            The Guardian Monitor™ Conventional Manifold/Alarm is an easy-to-use, operator controlled system. It is designed to safely and economically deliver nitrous oxide and oxygen gases to dental operatories. Regulators control the gas line pressure at 50-55 psi, and a pressure relief valve protects the gas lines and equipment against excessive line pressure. In the event of line pressure changes, the alarm system provides audio and visual alerts.

Manual cylinder changeover.
Pressure relief valve.
Alarm with audio and visual warnings.
Accommodates G and H cylinders.
Zone valve package available. A zone valve is required when installed in a remote location.
Without Pre-Installation Kit; Order separately.

Product SpecificationsDimensions with cover: 15"" x 8.5"" x 3.5""Working Pressure: 50-55 psiHose Length: 3 ft.N2O Outlet: N2O DISSO2 Outlet: O2 DISSIncludes: Manifold with pressure gauges and high/low pressure alarm switches, four cylinder regulators (two O2 and two N2O), four 4-ft. DISS hoses (two O2 & two N2O), power supply, wall office control panel, and cylinder restraints. Purchase Pre-Install",,,guardian-monitortm-conventional-manifolds,,https://www.hufriedygroup.com/guardian-monitortm-conventional-manifolds/accutrontm-guardian-monitortm-conventional-manifold-0?v=239968,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38002-NP-guardian-monitor-conventional-manifold-wall-alarm-system-a-2106.jpg?itok=iUhcK9B4
Accutron,33037-17-CAP,Accutron,33037-17-CAP,"Accutron™ ClearView™ Nasal Masks with Capnography Adapters, Pediatric","Description
            Allows CO2 capnograph monitor sample line connection for the purpose of monitoring patient end-tidal CO2 (EtCO2). Attaches between ClearView™ nasal mask and scavenging circuit; flexibility in connecting to either right or left side of the patient mask. Capnography sampling takes place within the nasal mask and directly measures patient’s exhalations at the source.
FEATURES AND BENEFITS:

Female Luer-Lok® port provides a secure connection to capnograph monitor sample line
Connects to either right or left side of mask for additional flexibility
Single-use and individually wrapped to minimize cross-contamination and save staff time

Not made with natural rubber latexPediatric Groovy Grape",,,capnography-adapters,,https://www.hufriedygroup.com/capnography-adapters/accutrontm-clearviewtm-nasal-masks-capnography-adapters-pediatric?v=239987,"https://www.hufriedygroup.com/sites/default/files/2021-07/28744%20Clearview%20Nasal%20Masks%20Rev%20F.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00463_rev_b1019_clearview_masks_brochure_single_pages.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33037-17-CAP-clearview-nasal-mask-with-capnography-adapter-pediatric-groovy-grape-2106.jpg?itok=XLGpBT83
Accutron,36500-US,Accutron,36500-US,Accutron™ Ultra PC™ % Package U – Universal Cabinet Slide,"Description
            The Ultra PC™ % Flowmeter is designed for the practitioner who demands precision control, consistent performance and state-of-the-art innovation. The unit combines efficient operation with optimal safety, and its appearance complements modern operatory esthetics.

Single-knob total flow control.
Nitrous oxide ratio control with 70% maximum.
Oxygen fail-safe and oxygen flush.
Oxygen resuscitation connector.
Emergency air valve.
Directional check valve.
Continuous oxygen and nitrous oxide flow tubes.

(Note: Order quick connect hoses separately.)All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Product SpecificationsDimensions (W x H x D): 4 1/4"" x 10 1/2"" x 8""Weight: 4.5 lb (2.0 kg)Mixed Gas Outlet Diameter: 7/8"" nominal (22 mm)Oxygen Inlet: Male DISS (CGA-1240)Nitrous Oxide Inlet: Male DISS (CGA-1040)Nitrous Oxide Mix Ratio Range: 0-70%Oxygen Flow Range: 1-10 LPMNitrous Oxide Flow Range: 0-7 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect (1/4"" Imperial)Resuscitator Connector Flow: 100 LPM OxygenIncludes: Ultra PC™ % Flowmeter, Universal Cabinet Slide PC/DC (slide mounts to left, right, or under cabinet), Mounting Adapter 24552, Scavenging Circuit II.",,,ultra-pctm-flowmeters,,https://www.hufriedygroup.com/ultra-pctm-flowmeters/accutrontm-ultra-pctm-package-c-mobile-stand?v=239361,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-36500-US-ultra-pc-package-u-universal-cabinet-slide-2105.jpg?itok=Q_tyUUTp
Accutron,36500,Accutron,36500,Accutron™ Ultra PC™ % Package F – Telescoping Wall Arm,"Description
            The Ultra PC™ % Flowmeter is designed for the practitioner who demands precision control, consistent performance and state-of-the-art innovation. The unit combines efficient operation with optimal safety, and its appearance complements modern operatory esthetics.

Single-knob total flow control.
Nitrous oxide ratio control with 70% maximum.
Oxygen fail-safe and oxygen flush.
Oxygen resuscitation connector.
Emergency air valve.
Directional check valve.
Continuous oxygen and nitrous oxide flow tubes.

(Note: Order quick connect hoses separately.)All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Product SpecificationsDimensions (W x H x D): 4 1/4"" x 10 1/2"" x 8""Weight: 4.5 lb (2.0 kg)Mixed Gas Outlet Diameter: 7/8"" nominal (22 mm)Oxygen Inlet: Male DISS (CGA-1240)Nitrous Oxide Inlet: Male DISS (CGA-1040)Nitrous Oxide Mix Ratio Range: 0-70%Oxygen Flow Range: 1-10 LPMNitrous Oxide Flow Range: 0-7 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect (1/4"" Imperial)Resuscitator Connector Flow: 100 LPM OxygenIncludes: Ultra PC™ % Flowmeter, Telescoping Wall Arm, Scavenging Circuit II.",,,ultra-pctm-flowmeters,,https://www.hufriedygroup.com/ultra-pctm-flowmeters/accutrontm-ultra-pctm-package-c-mobile-stand?v=239360,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-36500-ultra-pc-flowmeter-package-f-2106.jpg?itok=Llp6L_ir
