Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Category,Subcategories,Product Page URL,Attachement,Image URL
Hufried Group,23854,Hufried Group,23854,Universal Female Adapter (22 mm male x 15 mm female),"Description
            Surgery System Accessories",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/universal-female-adapter-22-mm-male-x-15-mm-female,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Hufried Group,35016,Hufried Group,35016,Oxygen Liter-Flow Selector Valve without Bracket,0-15 lpm with O2 barb and O2 Q/C fitting (part #27958).,,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/oxygen-liter-flow-selector-valve-without-bracket,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-35016-oxygen-liter-flow-selector-valve-without-bracket-500x500-2105.jpg?itok=2lKN5Vjd
Hufried Group,35014-HL,Hufried Group,35014-HL,Oxygen Liter-Flow Meter,"For use with oxygen outlets that have a hex nut, including stand-alone outlet 27793.",,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/oxygen-liter-flow-meter-0,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-35014-HL-oxygen-liter-flow-meter-2104.jpg?itok=FpDiN7zM
Hufried Group,35014-U,Hufried Group,35014-U,Oxygen Liter-Flow Meter,For use with oxygen outlets that do not have a hex nut,,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/oxygen-liter-flow-meter,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-35014-U-oxygen-liter-flow-meter-2000x2000-2106.jpg?itok=3Lkj3mqS
Hufried Group,24589,Hufried Group,24589,Oxygen DISS,O2 Barb Fitting (green nut & nipple),,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/oxygen-diss,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-24589-oxygen-diss-500x500-2105.jpg?itok=j6bINmpj
Hufried Group,35013,Hufried Group,35013,E Yoke Regulator with DISS Fitting and Cylinder Content Gauge,,,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/e-yoke-regulator-diss-fitting-and-cylinder-content-gauge,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-35013-EYoke-regulator-with-diss-fitting-and-cylinder-content-gauge-2105.jpg?itok=IwC0-JuL
Hufried Group,35015,Hufried Group,35015,Oxygen Liter-Flow Selector Valve with Bracket,0-15 lpm with O2 barb and O2 Q/C fitting (part #27775).,,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/oxygen-liter-flow-selector-valve-bracket,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-35015-oxygen-liter-flow-selector-valve-with-bracket-2104.jpg?itok=7beneKUx
Hufried Group,34062-90-10,Hufried Group,34062-90-10,"N2O DISS X DISS 90°, 10'",,,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/n2o-diss-x-diss-90deg-3,/documents/34082,/sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Hufried Group,35018,Hufried Group,35018,Deluxe E Yoke Regulator,"E Yoke Regulator with Adjustable Liter Flow O2 Fitting, DISS Fitting, and Cylinder Content Gauge.",,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/deluxe-e-yoke-regulator,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-35018-deluxe-e-yoke-regulator-with-content-pressure-gauge-2106.jpg?itok=KADFbh6x
Hufried Group,38010,Hufried Group,38010,Portable Oxygen System,"Includes: Demand Valve with O2 Q/C Fitting, Adult Full Face Mask, Cylinder Wrench, and Cart (gas cylinder not included).",,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/portable-oxygen-system-0,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38010-portable-oxygen-system-500x500-2105.jpg?itok=CQKSs1tn
Hufried Group,38007,Hufried Group,38007,Manual Resuscitator,"Includes: Manual Resuscitator, Bag, Valve, Mask, and Oxygen Tube.",,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/manual-resuscitator,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38007-manual-resuscitator-2105.jpg?itok=atPoyl8L
Hufried Group,35017,Hufried Group,35017,Oxygen Liter-Flow Selector Valve without EII,"0-15 lpm with O2 barb, set-up for RFS-D.",,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/oxygen-liter-flow-selector-valve-without-eii,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-35017-oxygen-liter-flow-selector-valve-without-eii-2105.jpg?itok=LbuFzZ4Q
Hufried Group,34061-90-3,Hufried Group,34061-90-3,"O2 DISS X DISS 90°, 3'",,,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/o2-diss-x-diss-90deg-3,/documents/34082,/sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Hufried Group,33975,Hufried Group,33975,"W.A.G.D. DISS Hand-Twist x 90° 1/2"" Hose",Vacuum Connector,,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/wagd-diss-hand-twist-x-90deg-1-2-hose,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-33975-wagd-diss-hand-twist-90-degree-half-inch-hose-2106.jpg?itok=YMF2Mzk0
Hufried Group,34062,Hufried Group,34062,"N2O X DISS X DISS Hose, 3'",,,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/n2o-x-diss-x-diss-hose-3,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34062-n2o-diss-x-diss-hose-2106.jpg?itok=LXJnYlie
Hufried Group,34074,Hufried Group,34074,"Matrx® O2 Q/C X DISS Hose, 3'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #34080 with Matrx®, Ohio & Centurion outlet stations.Compatible with Matrx®, Ohio & Centurion Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/matrxr-o2-q-c-x-diss-hose-3,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34074-matrx-o2-q-c-x-diss-hose-2106.jpg?itok=N73RUGWC
Hufried Group,34087,Hufried Group,34087,"Matrx® N2O Q/C X DISS Hose, 3'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #34080 with Matrx®, Ohio & Centurion outlet stations.Compatible with Matrx®, Ohio & Centurion Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/matrxr-n2o-q-c-x-diss-hose-3,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34087-matrx-n2o-q-c-x-diss-hose-3-2105.jpg?itok=mXfjbUv2
Hufried Group,35005,Hufried Group,35005,N2 Hand-Tight 90° x Schrader® Female Q/C,,,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/n2-hand-tight-90deg-x-schraderr-female-q-c,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-35005-N2HandTight90XSchraderFemaleQC-2105.jpg?itok=yuLPEnU-
Hufried Group,34088,Hufried Group,34088,Chemtron™ Vacuum Male Connector,"Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and vacuum male connector #34088 with Chemtron™, NCG & Coastal outlet stations.Compatible with Chemtron™, NCG & Coastal Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/chemtrontm-vacuum-male-connector,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34088-chemtron-vacuum-male-connector-2104.jpg?itok=EfUt7y_E
Hufried Group,,Hufried Group,,"
                ",,,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/accutrontmvacuum-male-connector-x-90deg-1-2-hose,/documents/34082,
Hufried Group,33968-3,Hufried Group,33968-3,"Accutron™E-Z Q/C Hose Set, 3'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #33972 with Accutron™ White & Porter™-type outlet stations. ""-xx"" at the end of part number indicates hose length.Compatible with Accutron™ White Slim-Line Outlet Stations & Porter-type Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/accutrontme-z-q-c-hose-set-3,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-33968-3-accutron-e-z-q-c-hose-set-3-2104.jpg?itok=rL9XeHxL
Hufried Group,34071,Hufried Group,34071,"Puritan Bennet® N2O Q/C X DISS Hose, 3'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #34081 with Accutron™ (silver outlets), Puritan Bennett®, McKesson® & Fraser™ outlet stations.Compatible with Accutron™ (silver outlets), Puritan Bennett®, McKesson® & Fraser™ Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/puritan-bennetr-n2o-q-c-x-diss-hose-3,/documents/34082,/sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Hufried Group,34081,Hufried Group,34081,Puritan Bennett® Vacuum Male Connector,"Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #34081 with Accutron™ (silver outlets), Puritan Bennett®, McKesson® & Fraser™ outlet stations.Compatible with Accutron™ (silver outlets), Puritan Bennett®, McKesson® & Fraser™ Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/puritan-bennettr-vacuum-male-connector,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34081-puritan-bennett-vacuum-male-connector-2106.jpg?itok=B8UDm8g4
Hufried Group,34061,Hufried Group,34061,"O2 DISS X DISS Hose, 3'",,,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/o2-diss-x-diss-hose-3,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34061-o2-diss-x-diss-hose-3-2105.jpg?itok=tTMqKtEA
Hufried Group,34070,Hufried Group,34070,"Puritan Bennet® O2 Q/C X DISS Hose, 3'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #34081 with Accutron™ (silver outlets), Puritan Bennett®, McKesson® & Fraser™ outlet stations.Compatible with Accutron™ (silver outlets), Puritan Bennett®, McKesson® & Fraser™ Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/puritan-bennetr-o2-q-c-x-diss-hose-3,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34070-puritan-bennett-o2-q-c-x-diss-hose-2106.jpg?itok=5x6XwCvL
Hufried Group,34085,Hufried Group,34085,"Chemtron™ O2 Q/C X DISS Hose, 3'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and vacuum male connector #34088 with Chemtron™, NCG & Coastal outlet stations.Compatible with Chemtron™, NCG & Coastal Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/chemtrontm-o2-q-c-x-diss-hose-3,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34085-chemtron-o2-q-c-x-diss-hose-3-2104.jpg?itok=m3FM8EjO
Hufried Group,34072,Hufried Group,34072,"Oxyquip™ O2 Q/C X DISS Hose, 3'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #34084 with Oxyquip™ outlet stations.Compatible with Oxyquip™ Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/oxyquiptm-o2-q-c-x-diss-hose-3,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34072-oxyquip-o2-q-c-x-diss-hose-3-2104.jpg?itok=s2WcOGVH
Hufried Group,34086,Hufried Group,34086,"Chemtron™ N2O Q/C X DISS Hose, 3'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and vacuum male connector #34088 with Chemtron™, NCG & Coastal outlet stations.Compatible with Chemtron™, NCG & Coastal Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/chemtrontm-n2o-q-c-x-diss-hose-3,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34086-chemtron-n2o-q-c-x-diss-hose-2106.jpg?itok=n9aLwzJk
Hufried Group,23148,Hufried Group,23148,100 ft. Cat 5 Black Cable and Connector,,,,manifold-accessories-components,,https://www.hufriedygroup.com/manifold-accessories-components/100-ft-cat-5-black-cable-and-connector,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-23148-100FtCat5BlackCableAndConnector.jpg?itok=IYdpepCi
Hufried Group,49051,Hufried Group,49051,Pre-Install Kit for Accutron™ Digi-Flo™ Automatic Manifold Pkg. A & C,"Description
            For installation of 49150-NP and 49350-NPIncludes: Manifold template, manifold mounting plate assembly with brass risers, 100 ft. cable, wall outlet for desk alarm panel",,,digi-flotm-automatic-switching-manifolds,,https://www.hufriedygroup.com/digi-flotm-automatic-switching-manifolds/pre-install-kit-accutrontm-digi-flotm-automatic-manifold,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-49051-pre-install-kit-for-digi-flo-automatic-manifold-pkg-a-c-500x500-2105.jpg?itok=Ov2Em0rR
Hufried Group,49053,Hufried Group,49053,Pre-Install Kit for Accutron™ Digi-Flo™ 2nd Wall Alarm,"Description
            For seamless installation of the 2nd wall alarmFor seamless installation of the 2nd wall alarm",,,digi-flotm-automatic-switching-manifolds,,https://www.hufriedygroup.com/digi-flotm-automatic-switching-manifolds/pre-install-kit-accutrontm-digi-flotm-2nd-wall-alarm,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Hufried Group,49550,Hufried Group,49550,Accutron™ Digi-Flo™ Zone Valve,"Description
            For installing Digi-Flo™ Manifolds in a remote location.For installing Digi-Flo™ Manifolds in a remote location.",,,digi-flotm-automatic-switching-manifolds,,https://www.hufriedygroup.com/digi-flotm-automatic-switching-manifolds/accutrontm-digi-flotm-zone-valve,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-49550-digi-flo-zone-valve-500x500-2105.jpg?itok=3fQRNIUt
Hufried Group,34057,Hufried Group,34057,Oxygen Regulator,,,,manifold-accessories-components,,https://www.hufriedygroup.com/manifold-accessories-components/oxygen-regulator,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34057-oxygen-regulator-2105.jpg?itok=lzoA6SvS
Hufried Group,49054-S,Hufried Group,49054-S,Accutron™ Digi-Flo™ 2nd Wall Alarm with Security System,"Description
            LED notifications consist of a power switch, optional security lock, test and mute alarm functions, and notification of nitrous oxide and oxygen levels. “Normal” indicator provides quick feedback that “all is well.” The superior digital (vs. analog) signals between the manifold and the alarm panel eliminate radio frequency interference. Advanced design accommodates multiple alarm panels for large or multi-floor facilities.For additional security throughout your facility",,,digi-flotm-automatic-switching-manifolds,,https://www.hufriedygroup.com/digi-flotm-automatic-switching-manifolds/accutrontm-digi-flotm-2nd-wall-alarm-security-system,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-49054-S-digi-flo-2nd-wall-alarm-with-security-system-2106.jpg?itok=GCc0DrUP
Hufried Group,49150-NP,Hufried Group,49150-NP,Accutron™ Digi-Flo™ Automatic Switching Manifold/Desk Alarm Package A,"Description
            The Digi-Flo™ Automatic Switching Manifold/Alarm is designed to safely and economically deliver nitrous oxide and oxygen gases to dental operatories. Regulators control the gas line pressure at 50-55 psi, and a pressure relief valve protects the gas lines and equipment against excessive line pressure. In the event of line pressure changes, the alarm system provides audio and visual alerts. Other unique features include:

Automatic cylinder changeover.
Alarm with audio and visual warnings.
Designed to safely and precisely provide uninterrupted gas supply to the dental operatory.
Pre-install mounting bracket (sold separately) allows effortless installation.
Clear and precise LED numeric line pressure readings
Single or multiple zone valve/s and/or alarm panel capacity. System allows for dual alarm panels and up to four zone valves.
Easily accessible components; field upgradeable software
Optional conduit adapter box available if local codes require wiring inside conduit

Note: A zone valve is required when installed in a remote location.
Product SpecificationsDimensions with cover: 18"" x 9"" x 3""Working Pressure: 50-55 psiHose Length: 4 ft.N2O Outlet: N2O DISSO2 Outlet: O2 DISSPrimary Voltage: 120 voltsCable: Category 6, Shielded, Ethernet 4 twisted pr., RJ-45 end connectorsIncludes: Manifold with pressure gauges & high/low pressure alarm switches, system indicator panel, four cylinder regulators (two O2 & two N2O), four 4-ft. DISS hoses (two O2 & two N2O), desk office control panel, cylinder restraints.

Purchase Pre-Insta",,,digi-flotm-automatic-switching-manifolds,,https://www.hufriedygroup.com/digi-flotm-automatic-switching-manifolds/accutrontm-digi-flotm-automatic-switching-manifold-desk-0,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-49150-NP-digi-flo-automatic-switching-manifold-desk-alarm-package-a-2104.jpg?itok=LbRYxyg5
Hufried Group,25043,Hufried Group,25043,Accutron™ Universal Light Pole Mount Kit for Accutron™ RFS™ Remote Flow System,"Description
            Mounts RFS™ Remote Flow System to patient chair light 2"" (for use with RFS-Digital and RFS-Analog).Mounts RFS™ Remote Flow System to patient chair light 2"" (for use with RFS-Digital and RFS-Analog).",,,vacuums,,https://www.hufriedygroup.com/vacuums/accutrontm-universal-light-pole-mount-kit-accutrontm-rfstm-remote-flow-system,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-25043-universal-light-pole-mount-kit-2106.jpg?itok=qCD5CFZO
Hufried Group,32015,Hufried Group,32015,Accutron™ Universal Cabinet Slide Mount for Accu-Vac™,"Description
            Allows Accu-Vac™ to be discreetly mounted inside a cabinet (slide mounts to the left, right, or under cabinet). For use with Digital Ultra® Flushmount FlowmeterAllows Accu-Vac™ to be discreetly mounted inside a cabinet",,,vacuums,,https://www.hufriedygroup.com/vacuums/accutrontm-universal-cabinet-slide-mount-accu-vactm,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-32015-universal-cabinet-slide-mount-for-accu-vac-500x500-2105.jpg?itok=EjwyfYTF
Hufried Group,32019,Hufried Group,32019,"Accutron™ Universal Cabinet Slide, Digital Bag Tee","Description
            Sliding bracket for optional mounting of Digital Bag Tee. Allows Bag Tee to be discreetly mounted inside a cabinet (slide mounts to the left, right, or under cabinet).Sliding bracket for optional mounting of Digital Bag Tee",,,universal-cabinet-side-mounts,,https://www.hufriedygroup.com/universal-cabinet-side-mounts/accutrontm-universal-cabinet-slide-digital-bag-tee,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-32019-universal-cabinet-slide-digital-bag-tee-500x500-2105.jpg?itok=xif7t2Sv
Hufried Group,31007-3,Hufried Group,31007-3,Accutron™ RFS™ Chairmount Kit for Royal PD2/OR2/OR3/GP2 (without light) Chair,"Description
            Remote Flow System™ mounts to patient chairs without drilling new holes and can be installed in the field – retrofit where possible or new construction. Kits are available for a wide variety of dental chair brands.
Eliminates long mixed gas and vacuum hoses draping from adjacent cabinetsCreates uncluttered, safer work zone for doctor and staffMinimizes displacement of patient mask caused by drag/pull and weight of long hosesStore circuit and rubber goods when not in useRFS™ Chairmount Kit allows mounting of RFS™ to Royal PD2/OR2/OR3/GP2 (without light) chair. Kit is compatible with Digital Ultra™ Flushmount Pkg. H CHAIR (#56800-CHAIR) and Ultra PC™ % Cabinet Mount  Pkg. H CHAIR (#36800-CHAIR).",,,chairmount-kits,,https://www.hufriedygroup.com/chairmount-kits/accutrontm-rfstm-chairmount-kit-royal-pd2-or2-or3-gp2-without-light-chair,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-31007-3-rfs-chairmount-kit-for-royal-pd2-or2-or3-gp2-without-light-chair-2105.jpg?itok=HaK3arUt
Hufried Group,31007-4,Hufried Group,31007-4,Accutron™ RFS™ Chairmount Kit for Royal PD2/OR2/OR3/GP2 (with light) Chair,"Description
            Remote Flow System™ mounts to patient chairs without drilling new holes and can be installed in the field – retrofit where possible or new construction. Kits are available for a wide variety of dental chair brands.
Eliminates long mixed gas and vacuum hoses draping from adjacent cabinetsCreates uncluttered, safer work zone for doctor and staffMinimizes displacement of patient mask caused by drag/pull and weight of long hosesStore circuit and rubber goods when not in useRFS™ Chairmount Kit allows mounting of RFS™ to Royal PD2/OR2/OR3/GP2 (with light) chair. Kit is compatible with Digital Ultra™ Flushmount Pkg. H CHAIR (#56800-CHAIR) and Ultra PC™ % Cabinet Mount  Pkg. H CHAIR (#36800-CHAIR).",,,chairmount-kits,,https://www.hufriedygroup.com/chairmount-kits/accutrontm-rfstm-chairmount-kit-royal-pd2-or2-or3-gp2-light-chair,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-31007-4-rfs-chairmount-kit-for-royal-pd2-or2-or3-gp2-with-light-chair-2105.jpg?itok=tzgp5Ij1
Hufried Group,31009-3,Hufried Group,31009-3,Accutron™ RFS™ Chairmount Kit for DentalEZ J/V-Generation Chair,"Description
            Remote Flow System™ mounts to patient chairs without drilling new holes and can be installed in the field – retrofit where possible or new construction. Kits are available for a wide variety of dental chair brands.
Eliminates long mixed gas and vacuum hoses draping from adjacent cabinetsCreates uncluttered, safer work zone for doctor and staffMinimizes displacement of patient mask caused by drag/pull and weight of long hosesStore circuit and rubber goods when not in useRFS™ Chairmount Kit allows mounting of RFS™ to DentalEZ J/V-Generation chair. Kit is compatible with Digital Ultra™ Flushmount Pkg. H CHAIR (#56800-CHAIR) and Ultra PC™ % Cabinet Mount  Pkg. H CHAIR (#36800-CHAIR).",,,chairmount-kits,,https://www.hufriedygroup.com/chairmount-kits/accutrontm-rfstm-chairmount-kit-dentalez-j-v-generation-chair,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-31009-3-rfs-chairmount-kit-for-dentalez-j-v-generation-chair-1000x1000-2106.jpg?itok=O14s6zWI
Hufried Group,31001-1S,Hufried Group,31001-1S,Accutron™ RFS™ Chairmount Kit for Forest 3900 (no extras) Chair,"Description
            Remote Flow System™ mounts to patient chairs without drilling new holes and can be installed in the field – retrofit where possible or new construction. Kits are available for a wide variety of dental chair brands.
Eliminates long mixed gas and vacuum hoses draping from adjacent cabinetsCreates uncluttered, safer work zone for doctor and staffMinimizes displacement of patient mask caused by drag/pull and weight of long hosesStore circuit and rubber goods when not in use31001-1M (standard) RFS™ Chairmount Kit allows mounting of RFS™ to Forest 3900 (no extras) chair. Kit is compatible with Digital Ultra™ Flushmount Pkg. H CHAIR (#56800-CHAIR) and Ultra PC™ % Cabinet Mount Pkg. H CHAIR (#36800-CHAIR).",,,chairmount-kits,,https://www.hufriedygroup.com/chairmount-kits/accutrontm-rfstm-chairmount-kit-forest-3900-no-extras-chair-0,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-31001-1S-forest-3900-no-extras-standard-thread-rfs-chairmount-kit-2104.jpg?itok=aMusdvNf
Hufried Group,31002-3,Hufried Group,31002-3,Accutron™ RFS™ Chairmount Kit for Midmark 641 Surgery Chair,"Description
            Remote Flow System™ mounts to patient chairs without drilling new holes and can be installed in the field – retrofit where possible or new construction. Kits are available for a wide variety of dental chair brands.
 Eliminates long mixed gas and vacuum hoses draping from adjacent cabinetsCreates uncluttered, safer work zone for doctor and staffMinimizes displacement of patient mask caused by drag/pull and weight of long hosesStore circuit and rubber goods when not in useRFS™ Chairmount Kit allows mounting of RFS™ to Midmark 641 Surgery chair. Kit is compatible with Digital Ultra™ Flushmount Pkg. H CHAIR (#56800-CHAIR) and Ultra PC™ % Cabinet Mount Pkg. H CHAIR (#36800-CHAIR).",,,chairmount-kits,,https://www.hufriedygroup.com/chairmount-kits/accutrontm-rfstm-chairmount-kit-midmark-641-surgery-chair,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-31002-3-rfs-chairmount-kit-for-midmark-641-surgery-chair-2105.jpg?itok=DXTm3ZwV
