Seller Platform,Seller SKU,Manufacture Name,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page URL,Attachment,Image URL
Implant Direct,653711,Implant Direct,653711,InterActive 3.7mmDx11.5mmL SBM: 3.0mmD Platform Dental Implant System - 1/Pack,"InterActive dental implants are two-piece conical connection implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. InterActive™ dental implants are conical connection two-piece implants for single-stage or two-stage surgical procedures.
 
InterActive offers two restorative platforms across four implant diameters ranging from 3.2-5.0mm. 
 
InterActive Packaging: 
 
All-in-1 Packaging supports both one- and two-stage surgery.1  Package includes:

Cover screw
2mm healing collar1
2-piece fixture-mount with a concave transgingival profile for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation

 
Implant Features: 

12° conical connection
Color-coded prosthetic interface for clear visual indication of interface size
Straight / tapered implant body design
Three cutting grooves
Micro-grooves and micro-threads on coronal aspect designed to increase bone-implant contact (BIC) and long-term stability in crestal bone area
Progressively-deeper buttress threads designed for increased BIC, which can improve primary stability in low-density bone
Fixture-mount features a concave transgingival profile optimized for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation
Fixture-mount features a flat to match the flat on the internal-hex, making indexing easier
Fixture-mount functions as a closed-tray transfer
Color-coded fixture-mount top matches the implant prosthetic platform/interface
SBM surface
Made in the USA from medical-grade titanium alloy

 
1: except 6mm length implantsMore Information Length11.5mmL ConnectionInternal Conical Platform DiameterPurple / 3.0mmD Implant Platform / DiameterPurple / 3.7mmD SystemInterActive Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/interactive-3-7mmdx11-5mml-sbm-3-0mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/653711_2.png
Implant Direct,654311,Implant Direct,654311,InterActive 4.3mmDx11.5mmL SBM: 3.4mmD Platform Dental Implant System - 1/Pack,"InterActive dental implants are two-piece conical connection implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. InterActive™ dental implants are conical connection two-piece implants for single-stage or two-stage surgical procedures.
 
InterActive offers two restorative platforms across four implant diameters ranging from 3.2-5.0mm. 
 
InterActive Packaging: 
 
All-in-1 Packaging supports both one- and two-stage surgery.1  Package includes:

Cover screw
2mm healing collar1
2-piece fixture-mount with a concave transgingival profile for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation

 
Implant Features: 

12° conical connection
Color-coded prosthetic interface for clear visual indication of interface size
Straight / tapered implant body design
Three cutting grooves
Micro-grooves and micro-threads on coronal aspect designed to increase bone-implant contact (BIC) and long-term stability in crestal bone area
Progressively-deeper buttress threads designed for increased BIC, which can improve primary stability in low-density bone
Fixture-mount features a concave transgingival profile optimized for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation
Fixture-mount features a flat to match the flat on the internal-hex, making indexing easier
Fixture-mount functions as a closed-tray transfer
Color-coded fixture-mount top matches the implant prosthetic platform/interface
SBM surface
Made in the USA from medical-grade titanium alloy

 
1: except 6mm length implantsMore Information Length11.5mmL ConnectionInternal Conical Platform DiameterGold / 3.4mmD Implant Platform / DiameterGold / 4.3mmD SystemInterActive Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/interactive-4-3mmdx11-5mml-sbm-3-4mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/placeholder/default/ID-no-image.png
Implant Direct,823716U,Implant Direct,823716U,simplyLegacy2™ 3.7mmDx16mmL SBM: 3.5mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information SystemsimplyLegacy2",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-3-7mmdx16mml-sbm-3-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/823716u_1_2.png
Implant Direct,603508,Implant Direct,603508,RePlant 3.5mmDx8mmL SBM: 3.5mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length8mmL ConnectionTrilobe Platform DiameterPurple / 3.5mmD Implant Platform / DiameterPurple / 3.5mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-replant-3-5mmdx8mml-sbm-3-5mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/603508_1_2.png
Implant Direct,827006U,Implant Direct,827006U,simplyLegacy2™ 7.0mmDx6mmL SBM: 5.7mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length6.0mmL ConnectionInternal Hex Platform DiameterGold / 5.7mmD Implant Platform / DiameterGold / 7.0 mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-7-0mmdx6mml-sbm-5-7mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/827006u_1_2.png
Implant Direct,604308,Implant Direct,604308,RePlant 4.3mmDx8mmL SBM: 4.3mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length8mmL ConnectionTrilobe Platform DiameterGold / 4.3mmD Implant Platform / DiameterGold / 4.3mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-replant-4-3mmdx8mml-sbm-4-3mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/604308_1_2.png
Implant Direct,605008,Implant Direct,605008,RePlant 5.0mmDx8mmL SBM: 5.0mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length8mmL ConnectionTrilobe Platform DiameterBlue / 5.0mmD Implant Platform / DiameterBlue / 5.0mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-replant-5-0mmdx8mml-sbm-5-0mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/605008_1_2.png
Implant Direct,755711,Implant Direct,755711,ReActive 5.7mmDx11.5mmL SBM: 5.0mmD Platform Dental Implant System - 1/Pack,"ReActive dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length11.5mmL ConnectionTrilobe Platform DiameterBlue / 5.0mmD Implant Platform / DiameterBlue / 5.7mmD SystemReActive Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/reactive-5-7mmdx11-5mml-sbm-5-0mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/7/5/755711_1_2.png
Implant Direct,604316,Implant Direct,604316,RePlant 4.3mmDx16mmL SBM: 4.3mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length16mmL ConnectionTrilobe Platform DiameterGold / 4.3mmD Implant Platform / DiameterGold / 4.3mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-replant-4-3mmdx16mml-sbm-4-3mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/604316_1_2.png
Implant Direct,604310,Implant Direct,604310,RePlant 4.3mmDx10mmL SBM: 4.3mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length10mmL ConnectionTrilobe Platform DiameterGold / 4.3mmD Implant Platform / DiameterGold / 4.3mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-replant-4-3mmdx10mml-sbm-4-3mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/604310_1_2.png
Implant Direct,604311,Implant Direct,604311,RePlant 4.3mmDx11.5mmL SBM: 4.3mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length11.5mmL ConnectionTrilobe Platform DiameterGold / 4.3mmD Implant Platform / DiameterGold / 4.3mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/replant-4-3mmdx11-5mml-sbm-4-3mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/604311_1_2.png
Implant Direct,653708,Implant Direct,653708,InterActive 3.7mmDx8mmL SBM: 3.0mmD Platform Dental Implant System - 1/Pack,"InterActive dental implants are two-piece conical connection implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. InterActive™ dental implants are conical connection two-piece implants for single-stage or two-stage surgical procedures.
 
InterActive offers two restorative platforms across four implant diameters ranging from 3.2-5.0mm. 
 
InterActive Packaging: 
 
All-in-1 Packaging supports both one- and two-stage surgery.1  Package includes:

Cover screw
2mm healing collar1
2-piece fixture-mount with a concave transgingival profile for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation

 
Implant Features: 

12° conical connection
Color-coded prosthetic interface for clear visual indication of interface size
Straight / tapered implant body design
Three cutting grooves
Micro-grooves and micro-threads on coronal aspect designed to increase bone-implant contact (BIC) and long-term stability in crestal bone area
Progressively-deeper buttress threads designed for increased BIC, which can improve primary stability in low-density bone
Fixture-mount features a concave transgingival profile optimized for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation
Fixture-mount features a flat to match the flat on the internal-hex, making indexing easier
Fixture-mount functions as a closed-tray transfer
Color-coded fixture-mount top matches the implant prosthetic platform/interface
SBM surface
Made in the USA from medical-grade titanium alloy

 
1: except 6mm length implantsMore Information Length8mmL ConnectionInternal Conical Platform DiameterPurple / 3.0mmD Implant Platform / DiameterPurple / 3.7mmD SystemInterActive Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/interactive-3-7mmdx8mml-sbm-3-0mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/653708_2.png
Implant Direct,653213,Implant Direct,653213,InterActive 3.2mmDx13mmL SBM: 3.0mmD Platform Dental Implant System - 1/Pack,"InterActive dental implants are two-piece conical connection implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. InterActive™ dental implants are conical connection two-piece implants for single-stage or two-stage surgical procedures.
 
InterActive offers two restorative platforms across four implant diameters ranging from 3.2-5.0mm. 
 
InterActive Packaging: 
 
All-in-1 Packaging supports both one- and two-stage surgery.1  Package includes:

Cover screw
2mm healing collar1
2-piece fixture-mount with a concave transgingival profile for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation

 
Implant Features: 

12° conical connection
Color-coded prosthetic interface for clear visual indication of interface size
Straight / tapered implant body design
Three cutting grooves
Micro-grooves and micro-threads on coronal aspect designed to increase bone-implant contact (BIC) and long-term stability in crestal bone area
Progressively-deeper buttress threads designed for increased BIC, which can improve primary stability in low-density bone
Fixture-mount features a concave transgingival profile optimized for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation
Fixture-mount features a flat to match the flat on the internal-hex, making indexing easier
Fixture-mount functions as a closed-tray transfer
Color-coded fixture-mount top matches the implant prosthetic platform/interface
SBM surface
Made in the USA from medical-grade titanium alloy

 
1: except 6mm length implantsMore Information Length13mmL ConnectionInternal Conical Platform DiameterPurple / 3.0mmD Implant Platform / DiameterPurple / 3.2mmD SystemInterActive Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/interactive-3-2mmdx13mml-sbm-3-0mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/653213_2.png
Implant Direct,653208,Implant Direct,653208,InterActive 3.2mmDx8mmL SBM: 3.0mmD Platform Dental Implant System - 1/Pack,"InterActive dental implants are two-piece conical connection implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. InterActive™ dental implants are conical connection two-piece implants for single-stage or two-stage surgical procedures.
 
InterActive offers two restorative platforms across four implant diameters ranging from 3.2-5.0mm. 
 
InterActive Packaging: 
 
All-in-1 Packaging supports both one- and two-stage surgery.1  Package includes:

Cover screw
2mm healing collar1
2-piece fixture-mount with a concave transgingival profile for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation

 
Implant Features: 

12° conical connection
Color-coded prosthetic interface for clear visual indication of interface size
Straight / tapered implant body design
Three cutting grooves
Micro-grooves and micro-threads on coronal aspect designed to increase bone-implant contact (BIC) and long-term stability in crestal bone area
Progressively-deeper buttress threads designed for increased BIC, which can improve primary stability in low-density bone
Fixture-mount features a concave transgingival profile optimized for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation
Fixture-mount features a flat to match the flat on the internal-hex, making indexing easier
Fixture-mount functions as a closed-tray transfer
Color-coded fixture-mount top matches the implant prosthetic platform/interface
SBM surface
Made in the USA from medical-grade titanium alloy

 
1: except 6mm length implantsMore Information Length8mmL ConnectionInternal Conical Platform DiameterPurple / 3.0mmD Implant Platform / DiameterPurple / 3.2mmD SystemInterActive Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/interactive-3-2mmdx8mml-sbm-3-0mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/653208_2.png
Implant Direct,606011,Implant Direct,606011,RePlant 6.0mmDx11.5mmL SBM: 6.0mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. Two-Piece ImplantMore Information Length11.5mmL ConnectionTrilobe Platform DiameterGreen / 6.0mmD Implant Platform / DiameterGreen / 6.0mmD SystemRePlant Thread TypeV thread SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/replant-6-0mmdx11-5mml-sbm-6-0mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/606011_1_2.png
Implant Direct,655008,Implant Direct,655008,InterActive 5.0mmDx8mmL SBM: 3.4mmD Platform Dental Implant System - 1/Pack,"InterActive dental implants are two-piece conical connection implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. InterActive™ dental implants are conical connection two-piece implants for single-stage or two-stage surgical procedures.
 
InterActive offers two restorative platforms across four implant diameters ranging from 3.2-5.0mm. 
 
InterActive Packaging: 
 
All-in-1 Packaging supports both one- and two-stage surgery.1  Package includes:

Cover screw
2mm healing collar1
2-piece fixture-mount with a concave transgingival profile for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation

 
Implant Features: 

12° conical connection
Color-coded prosthetic interface for clear visual indication of interface size
Straight / tapered implant body design
Three cutting grooves
Micro-grooves and micro-threads on coronal aspect designed to increase bone-implant contact (BIC) and long-term stability in crestal bone area
Progressively-deeper buttress threads designed for increased BIC, which can improve primary stability in low-density bone
Fixture-mount features a concave transgingival profile optimized for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation
Fixture-mount features a flat to match the flat on the internal-hex, making indexing easier
Fixture-mount functions as a closed-tray transfer
Color-coded fixture-mount top matches the implant prosthetic platform/interface
SBM surface
Made in the USA from medical-grade titanium alloy

 
1: except 6mm length implantsMore Information Length8mmL ConnectionInternal Conical Platform DiameterGold / 3.4mmD Implant Platform / DiameterGold / 5.0mmD SystemInterActive Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/interactive-5-0mmdx8mml-sbm-3-4mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/655008_2.png
Implant Direct,825708U,Implant Direct,825708U,simplyLegacy2™ 5.7mmDx8mmL SBM: 5.7mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length8mmL ConnectionInternal Hex Platform DiameterGold / 5.7mmD Implant Platform / DiameterGold / 5.7mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-5-7mmdx8mml-sbm-5-7mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/825708u_1_2.png
Implant Direct,823706U,Implant Direct,823706U,simplyLegacy2™ 3.7mmDx6mmL SBM: 3.5mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length6.0mmL ConnectionInternal Hex Platform DiameterGreen / 3.5mmD Implant Platform / DiameterGreen / 3.7mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-3-7mmdx6mml-sbm-3-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/823706u_1_2.png
Implant Direct,823216U,Implant Direct,823216U,simplyLegacy2™ 3.2mmDx16mmL SBM: 3.0mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length16mmL ConnectionInternal Hex Platform DiameterBlue / 3.0mmD Implant Platform / DiameterBlue / 3.2mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-3-2mmdx16mml-sbm-3-0mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/823216u_1_2.png
Implant Direct,824711U,Implant Direct,824711U,simplyLegacy2™ 4.7mmDx11.5mmL SBM: 4.5mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system. Implant Direct simplyLegacy2™ Implant System
With cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.
Features & Benefits
• Internal connection with 1.5mm long hex & internal lead-in bevel
• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion
• Surface options: SBM (Soluble Blast Media) textured
• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress
• 2mm extender retained by cover screw for use as a healing collar for one stage surgery
• Color-coded carrier usable as a closed-tray transfer & temporary abutment
• Three aggressive self-tapping grooves extending 2/3rds length up the implant
• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet
• Connection: Color-coded internal hex with lead-in bevel
• Surgical Instruments: Spectra-System surgical kit
• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves
• Implant Threads: Micro-threads with double-lead progressively deeper buttress threadsMore Information Length11.5mmL ConnectionInternal Hex Platform DiameterPurple / 4.5mmD Implant Platform / DiameterPurple / 4.7mmD SystemsimplyLegacy2 Thread TypeButtress SurfaceSBM",Pack,1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-4-7mmdx11-5mml-sbm-4-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/824711u_1_2.png
