Seller Platform,Seller SKU,Manufacture Name,Manufacture Code,Product Title,Description,Packaging,Qty,Category,Subcategory,Product Page URL,Attachment URL,Image URL
Centrixdental,310071,Centrixdental,310071,C-R,"C-R Hybrid is a multi-purpose, self-cure composite that features deep curing and controlled shrinkage towards the tooth. The result is a restoration that exhibits less internal stresses than a light-cured restoration. C-R Hybrid is polishable and available in a universal shade to work in most deep preparations. Makes an excellent bulk-fill base. For improved esthetics, a layer of light-cure composite may be used on top of C-R Hybrid. Made in the USA. Great flowability through a AccuDose high-viscosity tubeCures completely in areas inaccessible to lightFormula offers great strength and polishabilityRadiopaqueKits include: 1 (25g) Base + 1 (25g) Catalyst, Mixing Pad, 50 Spatulas.",,1,restorative,,https://www.centrixdental.com/c-r-hybrid.html,,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/3/1/310071-cr-hybrid.jpg
Centrixdental,accesstempcement-promo,Centrixdental,accesstempcement-promo,Access® Automix Temporary Cement,"
                            Buy 2, Get 1 Free!
                                        Add 3 of the same product to your cart, and 1 will be automatically discounted.Shop Access Temporary Cement                    ",,1,tissue-management,,https://www.centrixdental.com/access-automix-temporary-cement.html,,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/access-automix-tempoorary-cement.png
Centrixdental, 210007,Centrixdental, 210007,"AbsoLute-AbsoLute Mixing Tips, Tapered ($89.99) REF 210007","All New. All Improved. Making Definitive Cementation Easier! SELF-ETCHING * SELF-ADHESIVE • DUAL-CUREBetter Bond to DentinAbsoLute has high bond strength to dentin; creating adhesion to the tooth that is predictable and simple. Self-etch. Self-adhesive.Better Bond to Ceramics*AbsoLute has a bond strength to ceramic restorations that is significantly higher than many popular brands available today. Higher strength results in restorations that adhere in even the most challenging clinical situations.Harder WearingAbsoLute has high flexural strength;** restorations will withstand high stress, chewing and bruxing forces, regardless of oral acid environment. Dual-cure means complete cure for every patient, every time.Easier to UseAbsoLute is the easiest resin cement to use for everyday clinical demands – and the easiest to clean up.Use the ceramic material you prefer. AbsoLute was designed especially for feldspathic, high leucite, lithium disilicate, alumina and zirconia materials.Self-etch, self-adhesive for faster, easier placement. No primer or conditioner needed.Three shades to provide a natural looking restoration regardless of the underlying coloration of the tooth.Easy cleanup. A simple light tack of AbsoLute makes clean up faster and easier, even from the sulcus or in tight interproximal areas.AbsoLute IntraOral tips enable cement placement to the bottom of the post space. ""I am new to AbsoLute but it now is my cement of choice. When cementing Zirconia or Emax crowns it’s easy to use and the cement comes off easily; and I have had no patient discomfort"" – Amit V. Desai, DMD. Cheshire, CT 3 Shades to Provide a Natural Looking RestorationOpaque (white): Completely blocks underlying colors/show-throughTranslucent: Provides a natural estheticUniversal (opaque tooth shade): Completely blocks underlying colors/show-through ""I use AbsoLute Cement exclusively to deliver all my crown and bridge restorations. It is easy to use, easy to clean up and comes in many shades. Patients have not complained of any sensitivity and the retention of the restorations has been great."" – Dr. Michael Tepedino, DDS NY Ordering Information310113 AbsoLute Resin Cement Opaque - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310114 AbsoLute Resin Cement Translucent - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310015 AbsoLute Resin Cement Universal - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310016 AbsoLute Resin Cement Assorted Kit - 1 each Opaque, Translucent, Universal syringes (5 g), 10 Tapered tips, 10 Blunt tips, 10 IntraOral tips210007 AbsoLute Mixing Tips, Tapered - Brown - (Orange spiral), 50 pk.210008 AbsoLute Mixing Tips, Blunt - Brown - (Orange spiral), 50 pk.210009 AbsoLute IntraOral Tips - (Snaps onto 210008 Blunt tips), 50 pk.",,,restorative,,https://www.centrixdental.com/catalog/product/view/id/63/category/9/,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/absolute.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/b/absolute_cartridge_opaque_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/b/absolute_cartridge_opaque_1_1.png"
Centrixdental, 210008,Centrixdental, 210008,"AbsoLute-AbsoLute Mixing Tips, Blunt ($89.99) REF 210008","All New. All Improved. Making Definitive Cementation Easier! SELF-ETCHING * SELF-ADHESIVE • DUAL-CUREBetter Bond to DentinAbsoLute has high bond strength to dentin; creating adhesion to the tooth that is predictable and simple. Self-etch. Self-adhesive.Better Bond to Ceramics*AbsoLute has a bond strength to ceramic restorations that is significantly higher than many popular brands available today. Higher strength results in restorations that adhere in even the most challenging clinical situations.Harder WearingAbsoLute has high flexural strength;** restorations will withstand high stress, chewing and bruxing forces, regardless of oral acid environment. Dual-cure means complete cure for every patient, every time.Easier to UseAbsoLute is the easiest resin cement to use for everyday clinical demands – and the easiest to clean up.Use the ceramic material you prefer. AbsoLute was designed especially for feldspathic, high leucite, lithium disilicate, alumina and zirconia materials.Self-etch, self-adhesive for faster, easier placement. No primer or conditioner needed.Three shades to provide a natural looking restoration regardless of the underlying coloration of the tooth.Easy cleanup. A simple light tack of AbsoLute makes clean up faster and easier, even from the sulcus or in tight interproximal areas.AbsoLute IntraOral tips enable cement placement to the bottom of the post space. ""I am new to AbsoLute but it now is my cement of choice. When cementing Zirconia or Emax crowns it’s easy to use and the cement comes off easily; and I have had no patient discomfort"" – Amit V. Desai, DMD. Cheshire, CT 3 Shades to Provide a Natural Looking RestorationOpaque (white): Completely blocks underlying colors/show-throughTranslucent: Provides a natural estheticUniversal (opaque tooth shade): Completely blocks underlying colors/show-through ""I use AbsoLute Cement exclusively to deliver all my crown and bridge restorations. It is easy to use, easy to clean up and comes in many shades. Patients have not complained of any sensitivity and the retention of the restorations has been great."" – Dr. Michael Tepedino, DDS NY Ordering Information310113 AbsoLute Resin Cement Opaque - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310114 AbsoLute Resin Cement Translucent - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310015 AbsoLute Resin Cement Universal - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310016 AbsoLute Resin Cement Assorted Kit - 1 each Opaque, Translucent, Universal syringes (5 g), 10 Tapered tips, 10 Blunt tips, 10 IntraOral tips210007 AbsoLute Mixing Tips, Tapered - Brown - (Orange spiral), 50 pk.210008 AbsoLute Mixing Tips, Blunt - Brown - (Orange spiral), 50 pk.210009 AbsoLute IntraOral Tips - (Snaps onto 210008 Blunt tips), 50 pk.",,,restorative,,https://www.centrixdental.com/catalog/product/view/id/63/category/9/,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/absolute.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/b/absolute_cartridge_transluscent_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/b/absolute_cartridge_transluscent_1_1.png"
Centrixdental, 310113,Centrixdental, 310113,AbsoLute-AbsoLute Opaque ($94.99) REF 310113,"All New. All Improved. Making Definitive Cementation Easier! SELF-ETCHING * SELF-ADHESIVE • DUAL-CUREBetter Bond to DentinAbsoLute has high bond strength to dentin; creating adhesion to the tooth that is predictable and simple. Self-etch. Self-adhesive.Better Bond to Ceramics*AbsoLute has a bond strength to ceramic restorations that is significantly higher than many popular brands available today. Higher strength results in restorations that adhere in even the most challenging clinical situations.Harder WearingAbsoLute has high flexural strength;** restorations will withstand high stress, chewing and bruxing forces, regardless of oral acid environment. Dual-cure means complete cure for every patient, every time.Easier to UseAbsoLute is the easiest resin cement to use for everyday clinical demands – and the easiest to clean up.Use the ceramic material you prefer. AbsoLute was designed especially for feldspathic, high leucite, lithium disilicate, alumina and zirconia materials.Self-etch, self-adhesive for faster, easier placement. No primer or conditioner needed.Three shades to provide a natural looking restoration regardless of the underlying coloration of the tooth.Easy cleanup. A simple light tack of AbsoLute makes clean up faster and easier, even from the sulcus or in tight interproximal areas.AbsoLute IntraOral tips enable cement placement to the bottom of the post space. ""I am new to AbsoLute but it now is my cement of choice. When cementing Zirconia or Emax crowns it’s easy to use and the cement comes off easily; and I have had no patient discomfort"" – Amit V. Desai, DMD. Cheshire, CT 3 Shades to Provide a Natural Looking RestorationOpaque (white): Completely blocks underlying colors/show-throughTranslucent: Provides a natural estheticUniversal (opaque tooth shade): Completely blocks underlying colors/show-through ""I use AbsoLute Cement exclusively to deliver all my crown and bridge restorations. It is easy to use, easy to clean up and comes in many shades. Patients have not complained of any sensitivity and the retention of the restorations has been great."" – Dr. Michael Tepedino, DDS NY Ordering Information310113 AbsoLute Resin Cement Opaque - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310114 AbsoLute Resin Cement Translucent - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310015 AbsoLute Resin Cement Universal - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310016 AbsoLute Resin Cement Assorted Kit - 1 each Opaque, Translucent, Universal syringes (5 g), 10 Tapered tips, 10 Blunt tips, 10 IntraOral tips210007 AbsoLute Mixing Tips, Tapered - Brown - (Orange spiral), 50 pk.210008 AbsoLute Mixing Tips, Blunt - Brown - (Orange spiral), 50 pk.210009 AbsoLute IntraOral Tips - (Snaps onto 210008 Blunt tips), 50 pk.",,,restorative,,https://www.centrixdental.com/catalog/product/view/id/63/category/9/,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/absolute.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/b/absolute_cartridge_universal_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/b/absolute_cartridge_universal_1_1.png"
Centrixdental, 310114,Centrixdental, 310114,AbsoLute-AbsoLute Translucent ($94.99) REF 310114,"All New. All Improved. Making Definitive Cementation Easier! SELF-ETCHING * SELF-ADHESIVE • DUAL-CUREBetter Bond to DentinAbsoLute has high bond strength to dentin; creating adhesion to the tooth that is predictable and simple. Self-etch. Self-adhesive.Better Bond to Ceramics*AbsoLute has a bond strength to ceramic restorations that is significantly higher than many popular brands available today. Higher strength results in restorations that adhere in even the most challenging clinical situations.Harder WearingAbsoLute has high flexural strength;** restorations will withstand high stress, chewing and bruxing forces, regardless of oral acid environment. Dual-cure means complete cure for every patient, every time.Easier to UseAbsoLute is the easiest resin cement to use for everyday clinical demands – and the easiest to clean up.Use the ceramic material you prefer. AbsoLute was designed especially for feldspathic, high leucite, lithium disilicate, alumina and zirconia materials.Self-etch, self-adhesive for faster, easier placement. No primer or conditioner needed.Three shades to provide a natural looking restoration regardless of the underlying coloration of the tooth.Easy cleanup. A simple light tack of AbsoLute makes clean up faster and easier, even from the sulcus or in tight interproximal areas.AbsoLute IntraOral tips enable cement placement to the bottom of the post space. ""I am new to AbsoLute but it now is my cement of choice. When cementing Zirconia or Emax crowns it’s easy to use and the cement comes off easily; and I have had no patient discomfort"" – Amit V. Desai, DMD. Cheshire, CT 3 Shades to Provide a Natural Looking RestorationOpaque (white): Completely blocks underlying colors/show-throughTranslucent: Provides a natural estheticUniversal (opaque tooth shade): Completely blocks underlying colors/show-through ""I use AbsoLute Cement exclusively to deliver all my crown and bridge restorations. It is easy to use, easy to clean up and comes in many shades. Patients have not complained of any sensitivity and the retention of the restorations has been great."" – Dr. Michael Tepedino, DDS NY Ordering Information310113 AbsoLute Resin Cement Opaque - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310114 AbsoLute Resin Cement Translucent - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310015 AbsoLute Resin Cement Universal - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310016 AbsoLute Resin Cement Assorted Kit - 1 each Opaque, Translucent, Universal syringes (5 g), 10 Tapered tips, 10 Blunt tips, 10 IntraOral tips210007 AbsoLute Mixing Tips, Tapered - Brown - (Orange spiral), 50 pk.210008 AbsoLute Mixing Tips, Blunt - Brown - (Orange spiral), 50 pk.210009 AbsoLute IntraOral Tips - (Snaps onto 210008 Blunt tips), 50 pk.",,,restorative,,https://www.centrixdental.com/catalog/product/view/id/63/category/9/,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/absolute.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/2/1/210008_tapered_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/2/1/210008_tapered_1.png"
Centrixdental, 310015,Centrixdental, 310015,AbsoLute-AbsoLute Universal ($94.99) REF 310015,"All New. All Improved. Making Definitive Cementation Easier! SELF-ETCHING * SELF-ADHESIVE • DUAL-CUREBetter Bond to DentinAbsoLute has high bond strength to dentin; creating adhesion to the tooth that is predictable and simple. Self-etch. Self-adhesive.Better Bond to Ceramics*AbsoLute has a bond strength to ceramic restorations that is significantly higher than many popular brands available today. Higher strength results in restorations that adhere in even the most challenging clinical situations.Harder WearingAbsoLute has high flexural strength;** restorations will withstand high stress, chewing and bruxing forces, regardless of oral acid environment. Dual-cure means complete cure for every patient, every time.Easier to UseAbsoLute is the easiest resin cement to use for everyday clinical demands – and the easiest to clean up.Use the ceramic material you prefer. AbsoLute was designed especially for feldspathic, high leucite, lithium disilicate, alumina and zirconia materials.Self-etch, self-adhesive for faster, easier placement. No primer or conditioner needed.Three shades to provide a natural looking restoration regardless of the underlying coloration of the tooth.Easy cleanup. A simple light tack of AbsoLute makes clean up faster and easier, even from the sulcus or in tight interproximal areas.AbsoLute IntraOral tips enable cement placement to the bottom of the post space. ""I am new to AbsoLute but it now is my cement of choice. When cementing Zirconia or Emax crowns it’s easy to use and the cement comes off easily; and I have had no patient discomfort"" – Amit V. Desai, DMD. Cheshire, CT 3 Shades to Provide a Natural Looking RestorationOpaque (white): Completely blocks underlying colors/show-throughTranslucent: Provides a natural estheticUniversal (opaque tooth shade): Completely blocks underlying colors/show-through ""I use AbsoLute Cement exclusively to deliver all my crown and bridge restorations. It is easy to use, easy to clean up and comes in many shades. Patients have not complained of any sensitivity and the retention of the restorations has been great."" – Dr. Michael Tepedino, DDS NY Ordering Information310113 AbsoLute Resin Cement Opaque - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310114 AbsoLute Resin Cement Translucent - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310015 AbsoLute Resin Cement Universal - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310016 AbsoLute Resin Cement Assorted Kit - 1 each Opaque, Translucent, Universal syringes (5 g), 10 Tapered tips, 10 Blunt tips, 10 IntraOral tips210007 AbsoLute Mixing Tips, Tapered - Brown - (Orange spiral), 50 pk.210008 AbsoLute Mixing Tips, Blunt - Brown - (Orange spiral), 50 pk.210009 AbsoLute IntraOral Tips - (Snaps onto 210008 Blunt tips), 50 pk.",,,restorative,,https://www.centrixdental.com/catalog/product/view/id/63/category/9/,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/absolute.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/b/l/blunt_with_intraoral_tip_attatched_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/b/l/blunt_with_intraoral_tip_attatched_1.png"
Centrixdental, 310016,Centrixdental, 310016,AbsoLute-AbsoLute Assorted Kit ($265.99) REF 310016,"All New. All Improved. Making Definitive Cementation Easier! SELF-ETCHING * SELF-ADHESIVE • DUAL-CUREBetter Bond to DentinAbsoLute has high bond strength to dentin; creating adhesion to the tooth that is predictable and simple. Self-etch. Self-adhesive.Better Bond to Ceramics*AbsoLute has a bond strength to ceramic restorations that is significantly higher than many popular brands available today. Higher strength results in restorations that adhere in even the most challenging clinical situations.Harder WearingAbsoLute has high flexural strength;** restorations will withstand high stress, chewing and bruxing forces, regardless of oral acid environment. Dual-cure means complete cure for every patient, every time.Easier to UseAbsoLute is the easiest resin cement to use for everyday clinical demands – and the easiest to clean up.Use the ceramic material you prefer. AbsoLute was designed especially for feldspathic, high leucite, lithium disilicate, alumina and zirconia materials.Self-etch, self-adhesive for faster, easier placement. No primer or conditioner needed.Three shades to provide a natural looking restoration regardless of the underlying coloration of the tooth.Easy cleanup. A simple light tack of AbsoLute makes clean up faster and easier, even from the sulcus or in tight interproximal areas.AbsoLute IntraOral tips enable cement placement to the bottom of the post space. ""I am new to AbsoLute but it now is my cement of choice. When cementing Zirconia or Emax crowns it’s easy to use and the cement comes off easily; and I have had no patient discomfort"" – Amit V. Desai, DMD. Cheshire, CT 3 Shades to Provide a Natural Looking RestorationOpaque (white): Completely blocks underlying colors/show-throughTranslucent: Provides a natural estheticUniversal (opaque tooth shade): Completely blocks underlying colors/show-through ""I use AbsoLute Cement exclusively to deliver all my crown and bridge restorations. It is easy to use, easy to clean up and comes in many shades. Patients have not complained of any sensitivity and the retention of the restorations has been great."" – Dr. Michael Tepedino, DDS NY Ordering Information310113 AbsoLute Resin Cement Opaque - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310114 AbsoLute Resin Cement Translucent - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310015 AbsoLute Resin Cement Universal - 1x 5 g syr., 5 Tapered tips, 5 Blunt tips, 5 IntraOral tips310016 AbsoLute Resin Cement Assorted Kit - 1 each Opaque, Translucent, Universal syringes (5 g), 10 Tapered tips, 10 Blunt tips, 10 IntraOral tips210007 AbsoLute Mixing Tips, Tapered - Brown - (Orange spiral), 50 pk.210008 AbsoLute Mixing Tips, Blunt - Brown - (Orange spiral), 50 pk.210009 AbsoLute IntraOral Tips - (Snaps onto 210008 Blunt tips), 50 pk.",,,restorative,,https://www.centrixdental.com/catalog/product/view/id/63/category/9/,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/absolute.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/b/absolute_intraoral_tip_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/b/absolute_intraoral_tip_1.png"
Centrixdental, 310076,Centrixdental, 310076,Encore-Encore Natural with fluoride ($310.99) REF 310076,"Encore is our original core buildup material!Flows easily through an AccuDose® NeedleTube®Non-slumping formula requires no matrix or core-formCuts like dentin to reduce ditchingRadiopaque50-gram kitContains fluorideMade in the USAKits include: 1 (25g) Base + 1 (25g) Catalyst, 4mL Connexio Part A, 4mL Connexio Part B, 25 20ga NeedleTubes, 10 Micro Applicators, Mixing Pad and 50 Spatulas.",,,restorative,,https://www.centrixdental.com/encore.html,,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/e/n/encore_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/e/n/encore_1.png"
Centrixdental,310108,Centrixdental,310108,LubeCube,"LubeCube makes your favorite composite sculpting instruments “non-stick”, for easier contouring, smoother finishing, and no “pull-back”. The result is an instrument that glides over the composite surface without friction or “chatter”. LubeCube helps you create a super-smooth composite surface with ease! Simply peel off the adhesive back, stick it to a surface and slide your instrument tip through the slit. Made in the USA.Opaque foam cube with unfilled light-activated resin monomerCleans, conditions and lubricates instrumentsCompatible with all light-activated and dual-cure compositesNo alcohol, silicone, or solventsMakes any composite instrument “non-stick”Low-cost, single-use and disposableOrder contains 72 LubeCubes",,1,restorative,,https://www.centrixdental.com/lubecube.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/LubeCube.pdf,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/l/u/lubecube.png
Centrixdental,310521,Centrixdental,310521,Access,"Access Automix Temporary Cement is the perfect choice for longer-term temporary use. The automix formula sets to a permanent  semi-elastic state for better resiliency, minimal cleanup and easy removal. Eugenol-free, Access Automix Temporary Cement won’t interfere with bonding agents or other resin materials that may be used in the final restoration. It’s the perfect cement for use with Access Crown® and bis-acryl composite resin.Safe, simple adhesion and easy removalCalcium hydroxide provides bacteriostatic effect on moldLow film thickness, flows and places easilyAesthetically pleasing shade matchDelivers the perfect mix every timeContains: 1 x 5mL AutoMix Cartridge and 10 Brown Hub Mixing Nozzles",,1,temporization,,https://www.centrixdental.com/access-temporary-cement.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Access-Temp-Cement.pdf,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/access-temp-cement.png
Centrixdental, 310157,Centrixdental, 310157,NoMIX-NoMIX Take-Home Kit ($84.99) REF 310157,"NoMIX is a single-component, moisture-activated temporary cement ideal for short-term applications. It is fully compatible with acrylic, composite, PFM and ceramic materials. NoMIX requires no mixing whatsoever. Simply apply to the inside of the provisional and affix to a moist tooth surface. NoMIX expands slightly upon setting for a tight seal, and is easy to clean off prior to permanent cementation.NoMIX take-home applicators eliminate those late-night “emergency” calls or unscheduled office visits that disrupt the day. If a temp dislodges, patients can use professional-strength NoMIX and reseat the unit.Easy to use, dispense, clean and remove from prepSyringe delivery for chairside applicationTake-home applicators for patient use emergenciesExpands slightly upon setting for a tight margin sealLow film thicknessEugenol-free so it won’t interfere with resin placementsNoMIX Take-home Display Kit contains: 50 x .50gr unit-dose take-home applicators NoMIX Starter Kit contains: 6 x 1mL prefilled syringes, 30 syringe tips and 24 x .50gr unit-dose take-home applicatorsNoMIX Syringe Refill Kit contains: 12 x 1ml prefilled syringes, plus 60 syringe tipsNoMIX Syringe Tips: 30 syringe tips",,,temporization,,https://www.centrixdental.com/nomix.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/NoMix.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/n/o/nomix-syrinhe-tip_1_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/n/o/nomix-syrinhe-tip_1_1_1.png"
Centrixdental,  310520,Centrixdental,  310520,NoMIX-NoMIX Starter Kit ($150.99) REF  310520,"NoMIX is a single-component, moisture-activated temporary cement ideal for short-term applications. It is fully compatible with acrylic, composite, PFM and ceramic materials. NoMIX requires no mixing whatsoever. Simply apply to the inside of the provisional and affix to a moist tooth surface. NoMIX expands slightly upon setting for a tight seal, and is easy to clean off prior to permanent cementation.NoMIX take-home applicators eliminate those late-night “emergency” calls or unscheduled office visits that disrupt the day. If a temp dislodges, patients can use professional-strength NoMIX and reseat the unit.Easy to use, dispense, clean and remove from prepSyringe delivery for chairside applicationTake-home applicators for patient use emergenciesExpands slightly upon setting for a tight margin sealLow film thicknessEugenol-free so it won’t interfere with resin placementsNoMIX Take-home Display Kit contains: 50 x .50gr unit-dose take-home applicators NoMIX Starter Kit contains: 6 x 1mL prefilled syringes, 30 syringe tips and 24 x .50gr unit-dose take-home applicatorsNoMIX Syringe Refill Kit contains: 12 x 1ml prefilled syringes, plus 60 syringe tipsNoMIX Syringe Tips: 30 syringe tips",,,temporization,,https://www.centrixdental.com/nomix.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/NoMix.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/2/9/290040-nomix-syringe.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/2/9/290040-nomix-syringe.png"
Centrixdental, 360030,Centrixdental, 360030,Access Crown-Shade A3 ($209.99) REF 360030,"Access Crown gives more quality for less! Access Crown is the easiest and fastest bis-acryl temporary resin material. Its unique elastic polymerization characteristics (“memory”) enable it to be pulled from undercuts or non-parallel preps and to return to its original form. Its high flexural strength provides superior performance during function.More Shades, speed, strength and savingsIdeal handling characteristics: reaches elastic state and ready to remove from mouth in less than 60 secondsLow shrinkage, low heat generationHigh compressive flexural strengthMethyl-Methacrylate (MMA)-free: no unpleasant taste or smellEasily repaired with flowable compositeEnhanced color stability for less stainingRadiopaque for diagnosticsHigh polishabilityFits 1:1 automix cartridge systemMore homogenous mix for stronger provisionalsReduced waste yields more units per cartridgeSuperMixer™ mixing nozzles reduce waste 38%, providing up to 31 additional per cartridgeAvailable in 7 popular VITA* shades, plus Bleach shade* Not a trademark of Centrix, Inc.The kit contains one 76-gram cartridge plus 10 SuperMixer™ mixing nozzles. We invite you to watch how to create a fast, strong and highly esthetic temporary bridge using Centrix Access Crown. In this video, the patient presents prepped ready for a maxillary 5-unit anterior temp bridge. We get it done in 60 seconds! Waste less and get more! Up to 38% less waste or avg. 38 more temporaries out of each cartridge with Centrix SuperMixer™ Nozzles. Keep patients scheduled in production time, NOT emergency visits by using NoMIX moisture activated take home cement! With your drills and skills and our innovative materials together, We make Dentistry Easier!",,,temporization,,https://www.centrixdental.com/access-crown.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/AccessCrown.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_3.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_3.png"
Centrixdental, 360035,Centrixdental, 360035,Access Crown-Shade A1 ($209.99) REF 360035,"Access Crown gives more quality for less! Access Crown is the easiest and fastest bis-acryl temporary resin material. Its unique elastic polymerization characteristics (“memory”) enable it to be pulled from undercuts or non-parallel preps and to return to its original form. Its high flexural strength provides superior performance during function.More Shades, speed, strength and savingsIdeal handling characteristics: reaches elastic state and ready to remove from mouth in less than 60 secondsLow shrinkage, low heat generationHigh compressive flexural strengthMethyl-Methacrylate (MMA)-free: no unpleasant taste or smellEasily repaired with flowable compositeEnhanced color stability for less stainingRadiopaque for diagnosticsHigh polishabilityFits 1:1 automix cartridge systemMore homogenous mix for stronger provisionalsReduced waste yields more units per cartridgeSuperMixer™ mixing nozzles reduce waste 38%, providing up to 31 additional per cartridgeAvailable in 7 popular VITA* shades, plus Bleach shade* Not a trademark of Centrix, Inc.The kit contains one 76-gram cartridge plus 10 SuperMixer™ mixing nozzles. We invite you to watch how to create a fast, strong and highly esthetic temporary bridge using Centrix Access Crown. In this video, the patient presents prepped ready for a maxillary 5-unit anterior temp bridge. We get it done in 60 seconds! Waste less and get more! Up to 38% less waste or avg. 38 more temporaries out of each cartridge with Centrix SuperMixer™ Nozzles. Keep patients scheduled in production time, NOT emergency visits by using NoMIX moisture activated take home cement! With your drills and skills and our innovative materials together, We make Dentistry Easier!",,,temporization,,https://www.centrixdental.com/access-crown.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/AccessCrown.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_1.png"
